,asin,review_2023
10,B000C1VX3A,"This perfume doesn't sell in the regular department stores, but I am glad they are still selling it in other channels. Love this scent...my family knows me by this fresh flowery scent. Scent can be a little stronger Smells so nice as always.. Reminds me of my younger days. Smells just like it did then and stays all day, I love it! I've been using this since high school. It's hard to find in stores now, so I order from Amazon! I get many compliments on the way it smells on me. Walgreens sells it for $38 a bottle. Much better value through Amazon Have been using wings for a long time. Great price at Amazon, fast delivery. Love the fragrance, ordered 2 will definitely but more. Thank you Reminds me of when I was in high-school again, smells calming"
11,B000V1ZGR0,"I love the smellMy husband loves it Price This was a gift to a friend with Ms who likes only this cologne. Exactly what i wanted Smells nice for the price. Bought something from perfume.com, was awful. I had previously bought this one from an Avon store so, husband asked for it again. I order all the time this became my signature scent a while back very smooth and masculine One of my husbands favorite cologne and was readily available and delivered in a few days time good smell lasts through the day"
12,B0009OAHVO,"Muy bueno y excelente, lo recomiendo es lo que pedí Excelente Clean / Bright scent Me agradó mucho y también me gustó. NY husband was wearing this when we first met and it was totally different than any other cologne I've smelled so I truly love it. This is the biggest bottle of cologne ever. Like hilariously large. The best scent, longevity and value for the money. No me gustó"
13,B000VOPI4S,"The real smell my husband love this scent😍 Liked it For the price, it has a pleasant smell and actually got a few compliments from some female clients. They were surprised when I told them the price!It's a keeper in my collection of cologne's. WHEN A FEMALE WOULD WEAR THIS SCENT...MEN AROUND HER WOULD COMPLIMENT HER ABOUT IT...THE SCENT IS FRESH & INVITING My daughter's husband loves it initially when I bought it the scent lasted for a couple hours ... meh okay i mean its like 10 bucks so its as expected. but then, a month later i noticed it bearly lasts half an hour. And I was like, this is unacceptable. Do not buy, it clearly degrades over time and is a total waste of money. This is the cologne my daddy used on a day to day basis.  It has a soft masculine scent. It smells nice. I purchase this every 3 months via subscription just to make sure I never run out. My dad passed away 2 yrs ago, that is why. I definitely see what people mean by ""old school"". It definitely smells like something I smelled growing up. Very masculine, not bad at all. I sprayed a few sprits on myself and it definitely reminds me of the original old spice/halstone type vibe. It's quite strong at first, but I think it will get milder and probably more aged and smell even more masculine as the hours fade. Will update after a few days."
14,B000VOLKWW,"This fragrance smells amazing and is a great scent for winter it also is very bold and strong and lasts throughout the entire day until night time. This is such a good deal for the price when compared to other colognes around the same price that don't last nearly as long or have a more signature scent. This smells amazing! Got it as a Valentines Day gift for my man and he absolutely loves it too. Also seems like it will last a while. Definitely a great gift, it also comes quickly if it's a bit last minute! It has a good scent, though not as ""woodsy"" as I expected. And I wish the scent lasted longer, but for the price, that's not really disappointing. It is ""de toilette,"" so that confirms it--not so potent.I bought this while searching for a signature scent, but this isn't quite it. I keep it in my travel bag. I'll use it in the warmer seasons if I don't obtain better before then. Very nice scent, excellent price, very pleased Smells hot. My Mrs loves it. Great product Exactly as stated.  Highly recommend. Scent is amazing!  Subtle and perfect.  Doesn’t last long…I would give this a three star if it weren’t for the amazing smell."
15,B000VOLCPC,"Hard to find in stores near me, love the smell and lasts long time I bought this perfume without having smelled it, but I had read reviews describing the scent, so I thought I would like it. Now that I have gotten it, yes its OK, but not what I hoped for. First of all, the box and lid had a strong plastic/chemical smell. I threw out the box, and after a couple days the odor seems to largly have left the lid. The bottle, by the way, is very attractive. Now for the scent: its not that it smells bad, but rather that it seems sort of synthetic/chemical, and also vanishes rather quickly I thought. That said when I asked family, they said it smelled OK. Also, I have only smelled it on myself--maybe I'd like it on someone else. In short--if it works for you, great, but next time I'd buy ""Fresh Vibes"" or ""Moves"" both by Adidas. The package arrived well protected and quickly. It contained the box and the perfume inside. One of the better fragrances I've tried.  It doesn't have the cloying scent so may have.  It smells nice and has staying power. (Unlike some that come on strong and fade quickly).  It lasts a long time and doesn't turn 'sour'.  I've ordered this a few times and will order again soon.  If you have passed up colognes/perfumes because of the scent that buries you, I recommend you try this one.  It didn't affect my allergies either. :) Pros: It smells good, kind of a floral base mix with fruits and air freshener. So it smells 'clean'.Cons: It lasts 2 maybe 3 hours at best for me. So, I would have to keep it in my purse and keep spraying every few hours to even smell any scent when I press my nose against where I last sprayed the perfume on my clothes. So, you WILL go through the bottle fairly quickly. It might as well be a .5 ounce of regular long lasting perfume. But the 1.7 ounce is diluted and therefore it is not strong.Because of the price, I say go buy a long lasting perfume, or if you are okay with carrying the bottle around and okay with spraying yourself every now and then, go for it!Best- Love I found this eau de toliet spray while working as a retail manager of large discount store. It is a very light,unique smell. It does not come on strong or overpower ones ability to breathe. I highly recommend thiseau de toliet spray. Very refreshing. I have had many people ask me what I am wearing and complimentme. My grandchildren say ""that is your smell, Nonna"". Do not be turned off by the last sentence. This eaude toliet spray is not age specific. My granddaughters sneak and use it as frequently as possible! I absolutely love the Adidas Moves, so I decided to try this product and it is now my new favorite.  It is such a clean smell which I am finding that Adidas products are. I highly recommend this product!!  I am fairly picky about the fragrances I wear because I easily get headaches from many scents but Adidas has never been one of them.  Try it, you will like it and if you don't you can contact me and sell me what you don't like!!!  LOL!!! :) This fragrance is called ""Floral Dream"" for a reason --- It literally smells like you're walking through a garden! It smells very nice, however, it is just not the right smell for me. My sister is a floral fanatic so I decided to give this to her and she LOVES it. Would recommend for any other lovers of flowery perfume!"
16,B000JLCW56,"I have used this product for years.  I am always surprised and pleased when I hear unsolicited comments about how nice I smell from service providers (docs, nurses, hair stylist ect.  It must mean that this is a pleasing product. really nice smells Just enjoy the scent.....outdoors this one is very high quality. very luxurious! performance is very good, 6-8 hours longevity with 1-2 foot projection for about 5 hours, then sits close to the skin. the value proposition on this one is VERY GOOD. you definitely get your monies worth. unfortunately, i don’t like the scent profile. it’s a dirty, earthy orange scent. of course, i knew that before i bought it, but the scent is too off-putting to me. but if you like hyper masculine scents like that, jump on this one it’s really good. i would classify this scent as marketed to older, more established gentlemen. My son is really happy to have it! It's a powerful perfume any day. Purchased Feb '21 with a coupon making the price quite attractive. I intended to hold the unopened package while I worked through some other colognes. Plans changed after I entered the date code (20872) on before storing the bottle. It proved to be manufactured in 2012. I tried to process a refund, which it seems it not allowed for this type of product. Given a choice between opening it and reselling in the open market, I rolled the dice and popped the cellophane.The fragrance is very clearly genuine and is still fine. All the orange peel, vetiver and Iso E Super cedar notes sit properly in their places. The fragrance is sophisticated, masculine, seeming fairly mature and the woodier notes last on the skin for the whole day. If you know what you're buying when you order, Terre d'Hermes is fantastic. If you haven't smelled it before, it might be worth trying to sample before purchasing.So in the end everything turned out OK, but potential buyers should be aware that (at least in this case), Amazon has shipped unusually old product without any disclaimer in the product information. "
17,B000P20R6A,"So to start, the reviews about the leaks/bottle damage are true. however it is not something that should cause you to avoid this item. The sprayer top is made of plastic and i think that it leaks when it heats up and is turned upside down. The bottle damage was only cosmetic, there is black paint on the bottle which soaked up the liquid and then began to peel off. just take a wet paper towel and rub the paint off that is wet. it will only peel the damaged part. other than that it is a great product. To give you an idea of how much i lost due to the leak i would say a little less than a fifth of the bottle leaked... not that much at all you probably will get tired of the smell before you run out of spray.The smell.... it is very masculine. HOWEVER it is almost identical to Ur by Usher. it like they just changed the bottle so don't get both because it will be a waste of money. the only up side to Ur is the bottle is kinda cool... but back to the smell, i dont think you could go wrong with it. i can not speak to the longevity of the scent, it smells pretty strong from the bottle so i would wager that it will be on you for the better part of the day how ever it is something that you could get use to and YOU may no longer smell it but others will be able to.Over all i think it would be a 5 star product but because of the leaking part i gave it four. i would give this as a gift to a friend... hope it helps. Two words: spicy lavender. But a ""manly"" spicy lavender (whatever that means). Also, don't be thrown off by the sticker price. Yes, it's super cheap, but it's some good cheap stuff (that doesn't actually smell cheap). This is like a poor man's Swiss Army Classic or Davidoff Cool Water. But slightly more soapy & powdery-smelling. Wear this for when it's hot outside. No base notes or middle notes or  anything like that though. What you smell after the first spray is what you're going to get for the rest of the day. Whether that's a good or bad thing is up to you. The scent lasts, maybe, on a good day, 4-6 hours. Take this to the gym. Or the yacht. Whatever. Swiss Guard is sweet and spicy, with strong notes of lavender.  Do not let the lavender notes throw you off, though, it is still a masculine scent that is not overly sweet.  It is a fantastic summer scent!  The best part is that it lasts an extremely long time, it would be a good clubbing scent.  The only downside is that the scent does not develop: it smells virtually the same from the initial spray until it wears off.  I enjoy it a lot and it is a good value for the price Amazon has it for! I actually love this fragrance. its manly like smell comes on as well and it last all day long. I tried this cologne the first day I got it, and I was surprised how long the fragrance lasted . after a shower at the end of a 10 hour day I could still smell a light hint of it. this is good stuff it works well as an everyday fragrance if you feel you like something with a little more volume to it..get this it's turned up a bit. ;)) Recomendable The only ""downside"" is that it is mildly potent (which can be a good thing for many). I started using it for work without telling anyone. A woman noticed when she was very close to me while taking a picture. At another time, when I went past a coworker she noticed it and in both occasions they said it smelled really good. Potency varies with different people but what it doesn't changes is that it is a great scent. Its a nice cologne. Smell sweet but not overpowering. It's not to old and not to young. Masculine. The bottle its a problem. While the cologne is in the box for shipping the hot temperature makes the bottle loose it the cover of the bottle and cause a mess is the box and the cologne too. Fix it its just the bottle. The cologne is fantastic. I love. I have been many colognes. Loved this perfume. It was recommended by a friend of mine and I absolutely thrilled by the fragrance. It is nice, soothing and more importantly it stays for atleast 6-7 hours; good enough for work/school. I would recommend this people who would like to try a good perfume on a budget!!"
18,B001FWXIVU,"This spray smells good and looks really cool and beautiful for a gift to someone special.Definitely should try. Bueno I didn't like it Loveit The scent is light and airy. A few sprays and it last all day. A great scent for the office This Perfume is my favorite but when you open it a month and later and it won't spray it is to late to return this item.  Open it as soon as you get it and not when the first one goes empty.  I guess I'm stuck with it. I had forgot how good this perfume is. Will definitely be buying another one once this one finishes. Good price for the big bottle. Can’t beat that! Its a bigger size bottle than i thought it would be. So thats a plus. I sampled a few guess perfumes at the mall but were over priced. Found them more affordable here on amazon. So far the smell is kinda light musk, amber, with small other hints of fragrance. You dont need to use alot so will last. Its better a few minutes after spraying. Its a nice smelling fragrance. I have different kinds at home. This one would be good for going out, date night or casual wear. Thanks. Trying belle next. I give it 4 stars rating all around."
19,B001CT0954,"Guys.You may remember Paris Hilton as that annoying lady back in the early 2000’s who said everything was “hot”You might even wonder why you’re reading this review.It’s likely because you’re gift buying for a lady in your life, and either aren’t sure you have the right perfume, splash, or whatever the hell else might be in those tiny, yet expensive bottles your missus keeps asking for, or buying. Or, you just are fighting your inner voice saying “don’t buy that woman’s product, she has enough money!”Well, the jokes on you, because; your girlfriend, wife, sister, cousin, aunt, grandma, or whoever else asked for this wants it, and you’re a sucker and are gonna buy it anyway.But…. Yknow what? It doesn’t smell half bad. And that’s a win in of itself.Just buy the damn perfume, be happy she got a gift, will smell better; and move on to being upset at the next gift idea…. Me encanta el olor de este perfume! Uno de mis favoritos A+ I have used firvyears Su fragancia es perfume suave y duradero. This perfume have the most lasting fragrance and it deserves the right price.. Muy buena fragancia Es un perfume que perduray es muy agradable.."
20,B0009STDD8,"I have used this scent since it was introduced back in the 1960s. It has a gentle scent, not sharp or overpowering. I am very disappointed that it is hard to find when purchasing. Wasn't what I asked for as a gift but was presently happy with this beautiful soft long lasting fragrance I use it I always ask my sister over the many years, what is one present you want that i can add to what i am giving you?  She always sends me a link to this fragrance. It makes her happy, so I am happy! Wife loves this scent. I have been wearing Obsession for as long as I can remember. Friends say, I know you’re here. I love that perfume! Will order again and again!!! Loved it and it’s stays on for a while"
21,B0009OAIKY,"Still very close to the original scent just not quite as strong.  For the more sophisticated or alluring kind of personality.  True to the swanky Halston fashion style of the 70's but can also be today's conservative, traditional, or blousey type style. When spraying the perfume, the sprayer gets stuck. This is definitely a back in the day perfume and the smell is fantastic. Great price! I love this I am glad I ordered this.  I have a new alternative scent. Just like I remember the scent.  Brings back fond memories of the 80's Hard to find now, but this was the real deal.  It was a gift and the recipient was very pleased. No, the title I gave doesn't sound very positive, but it truly is meant to if you like either of those scents. And trust me, many of us DO enjoy the smell of rich shaving cream and vanilla. 1-12 was introduced to me thanks to online reviews by folks who like lighter 80's powerhouse scents. I owned Z-14 before, and liked it, but never knew 1-12 existed until doing some research. I blind-bought it off Amazon for about 12 dollars, an absolute STEAL considering the size and quality of this cologne. 1-12 starts off potent and very musky and sweet. Limiting one's spritzes of this (like other 80's scents) is adviseable. But immediately you can detect that the ingredients are varied and deep. There's nothing cheap about this fragrance. I believe it's a modern day hidden gem that has so little following/knowledge of it, that the price is equally low.Anyway, after about 30 minutes it begins to morph into a woodsy, powdery scent, perfect for fall or winter evenings. The sweetness has faded away after an hour, and 1-12 has hunkered down into a long-standing thick, richly lathered shaving cream mixed with light vanilla extract. I feel like I just walked out of a barber shop and really cleaned myself up! This cologne has true longevity and projection, lasting 8+ hours on my skin. It doesn't have a cheap smell to it; on the contrary, it exudes warmth and class. I'd say that may be the best way to describe it: a warm, complex cologne that takes you to a comfortable armchair by a fire with your gal in the 1940's. Guys 25 and over would most appreciate 1-12, as it doesn't have an aquatic flavor to it like so many modern scents do. Manly, suave, lofty and distinguished are the adjectives for this cologne and the gentleman wearing it. So I'd say based on the sheer price of it, it's worth the try. But if you enjoy confident scents (esp. 80's colognes), this one certainly won't disappoint!!"
22,B000E7YL3G,"used this product for many years, my wife likes the scent Yes He loves it.  Smells good on him Wish it lasted longer Wife likes it Great scent, good price Yhe cologne smells great lasts long enough and value for money Great scent to come into work smelling like. First day I had it on someone said I smell really clean. This is definitely for someone that wants to smell like they take care of their hygiene, and smell like it for a good few hours. It has longevity but I’m bad at judging it because I lose the ability to smell something when I’m immersed in it, yet I can tell this sticks around longer than most of my other scents. Will definitely continue buying this."
23,B000C20ZS8,"The price went up a lot since covid but still it is worth buying it. Love the scent Smells great, good price There is nothing worse than sitting next to someone on an airplane that reeks of a over-powerful perfume scent!  I would recommend a a different Bvlgari BLV By Bvlgari scent.MAN Is there most desirable scent for men.. This is one of the best parfume  that I ever bought. Not only my husband like it but also my mother, brother, father, my brother in law, my mother in law ( sensitive to strong smell) like. It's nice size bottle for the price. My bottle was damaged doing delivery but situation was handled appropriately. I have brought this for my husband for years. This fragrance has always been one of my favorites. Now that they're older, I brought more for my boys. I will probably buy again after we are done with our rounds. It definitely attracts the girls. Potent,LONG LASTING on the skin and clothes (you can smell it 24 hours later)Its a very nice smell,bottle is large and should last a LONG TIME (dont go crazy this is POTENT)What I smell is..... Most prominent is ginger and baby powder! It also has a peculiar smell to it which I read someone compared it to ""chalk"" (and maybe so,but) this stuff is GREAT!!!!!!Nothing like this scent out there a unique original authentic scent!The sprayer is very easy to spray with a light touch very sensitive (on authentic bottles)This can be worn year round IMO Summer,Winter,Fall,Spring!One of my TOP 5 colognes of all time!!!! Price is UNBEATABLE I ws going to purchase this at a duty free on my way to Europe for $85 but glad i didnt!Scent/originality 5Longevity 5Projection 5Price 10 Buen producto, ya lo había usado antes y lo he comprado nuevamente. Un olor bastante estable y sobrio."
24,B000C21AC8,I luv this fragrance I've been wearing it since the age 14 I'm now 40... I luv the price on Amazon. Kuz Walgreens charges $36.99. I will be ordering more very shortly. Fast delivery same beautiful smell. I have enjoyed this scent since 1993. Can’t find it in the stores lately so was happy to find it here. Great I really like this scent. It last longer than alot of others & it reminds me of Ici. My favorite teenage smelling perfume De mi agrado My daughter loves this perfume I have worn this perfume for over 20 years. I get so many compliments when I wear it!Great scent for a great price!
25,B000XE87IA,"I like the product since the price is super reasonable and not so freaking greedy, rip-off price!The product Smell is So good and tolerable and not super strong. The smell is long lasting that gives joy and pleasant feeling. The scent is super tolerable for daily use...Not my Favorite and not perfect. Two thumbs up for decent daily use and gifts. I’ve been using this product since around 2006-2007. It was my go to scent. I recently ordered it again and it smells different. It’s not “bad” in my opinion, but there is something different about it. I do prefer the original scent. This has always been one my favorite perfumes Muy buen producto Llegada en perfecto estado, su aroma es muy bueno, pero no lo recomiendo para chicas en edad de 23 años, me parece un perfume para personas de más edad. Perfume en buen estado, primera vez que compro perfumes vía online y para uso personal Absolutely love this fragrance It was the exact size I ordered and it smells great Great Christmas gift"
26,B000XE5260,"My husband has been wearing this particular scent for years. We both love it & it was a great value. I used to work at J.C. Penney and this was my favorite sample in Sephora. I used to be a Tommy guy but this smells way better and. Women LOVE IT Me & my bd love the smell real bad 😍... He is very happy & satisfied with the scent & it's long lasting 🔥🔥🔥 best decision ever!!! I absolutely LOVE how this smells!! I bought it for my husband for valentines day. When u buy fragrance for a man, buy what you like for him to smell like!!! Smell very good my husband loves it as a fragrance, it complements most events, great as a gift for any occasion Love it Brought this for my boyfriend and he absolutely loved it. It smells so strong and lasts hours. Definitely recommend"
