,asin,review_2023
10,B0000536M2,"I've avoided mascara since it tends to give me eye infections like sties and that hurts a lot and makes me quite sad. But I still want to have that cute mascara look where my eyelashes are a little curled. This does the job and I put the date of when I have to trash this mascara on the bottle with blue tape and permanent marker so I don't forget. It's easy to remove and keeps my lashes the curl that the eyelash curler gives me. I do eyelash curler first and then very lightly, this mascara. I don't put on a lot because I don't think I need too and it still holds my lashes in place. I also don't touch the root of my eyelashes with the wand because that's how eye infections start. It's like instead of using gel to hold hair down, I'm using mousse, but for my eyelashes. It works and is good enough for me, who tends towards a more natural look. I was very surprised when this was delivered. The mascara container was covered with mascara. I looked in the package and there was nothing in it to show it had leaked out. So it looks like it was packed this way. I had never had anything like this happen. I do like this mascara tho. This is the ONLY mascara that actually makes my eyelashes stay up and look full! Every mascara I’ve ever used makes my eyelashes fall down. I have extremely straight lashes so I have to use a heater curled and even doing that my lashes fall down with every mascara. This mascara keeps mine up all day and it’s surprisingly easy to remove. I am 60 and have thinning lashes.  I used Maybelline in the pink and green tube for almost 40 years, and I realized it didn't work for me like it used to.  I've used Lancome, Estee Lauder, Thrive, I can't name them all.  This Full N Soft has worked wonderfully for me, and I can tell a big difference in the look of fullness and length of my lashes.  Highly recommend this mascara. It doesn't make your lashes super hard, they stay softer and more natural looking but still look long and dark so it still makes a difference. Tho even the water proof one doesn't wipe off easy and leaves black residue. Had to scrub my eye until it was really irritated to get it off Love this mascara. You can put on as little as you want or build it up. I wear it everyday. It's not a thick mascara which is perfect for me. Easily washes off. No complaints I will continue to purchase. I like my natural eyelashes enhanced and not to smudge.  Very hard. Everything smudges. Even waterproof a little.  This does the best job over anything else I’ve tried Been using this for years. Leaves my lashes soft. Stays on all day"
11,B00112BUBO,"I’m afraid Cover Girl is going to stop making this. It’s been available for years. So when I do find it in the drug store or Walmart, I buy one or two even if I don’t need it at the moment. It’s a great rosy warm color with a bit of shine. But barely. I’m well over 50, so i wouldn’t want something in makeup that is too shiny or gleamy looking. I get compliments on this shade. And I had to buy it this time on Amazon bc I couldn’t find it in the store. Love it. Use it daily day or night. I bought this because I heard it was a dupe for a higher end brand. Even though it is bright pink, the color is somehow magically flattering on everyone who wears it! I love it! I have stocked up on it! I like this brand of blush and this type, but it's hard to judge the colors online.  I didn't see the color I've bought before, so chose a similar name.  Good price, not exactly the color I wanted, but it will do. It’s last a good amount of the day and is very pigmented. Even when applied lightly like in the picture you can still see that blush. I use it as a eyeshadow and blush bc it’s rlly flattering on my skin tone. Recommended for deep winters as it’s a purple plum shade. I have been searching for this colore for a long time. Don't be decieved that it may look too dark.  It is just the right color and sheerness for someone with olive tone skin. It's darker than I expected, but I'm going to keep it and use it as an eyeshadow. Nice easy blush that doesn’t bother my sensitive skin. Skimpy amount compared to previous recent orders! I love this color and stores don't carry it anymore.  So happy I can still find it."
12,B001EDHAU0,"So I wanted to write a review for this product the day after I used it, but I'm glad I didn't because I wouldn't have been able to learn about it's full ability to protect and keep my skin looking smooth. When I first used it, I thought that the texture of the ""liquid"" or ""cream"" was very odd... This product is not wet like the primer I'm used to, which is Urban Decay's Complexion Primer. When you roll it around in your fingers it get powdery and it disappears into a slick film on your fingers. I suppose this is the ""MAGIC"" in the ""MagiX"" part of this product. At first, I doubted it's ability to really glide on my skin, so I used A LOT the first time. TOTAL mistake. I must note that the first time you open it, there is a bunch of oil that collects at the bottom of the tube. I almost believed that that was the primer! OIL? I was horrified. Dispose and dismiss this substance. I mixed in this oil with my first application. I broke out on parts of my face that isn't the NORMAL part I would breakout. I almost gave up on it, but I am extremely picky about wasting money. So I used it again the next time. This time, I used a little less. It worked wonderfully! However, the true extent of it's effectiveness can be tested in harsher conditions. I am an Import Model and yesterday I had to work at a car show. I was walking around outdoors all day. The beaming sun can make someone quite uncomfortable, as I had to worry about the amount of sweat dripping on my face. Throughout the entire day my liquid foundation (I use MAC Liquid Fix) stayed on and the only ""touch-ups"" were to add powder my nose. I must say, however, that it didn't stay as smooth on my face near the end of my 8-hour day as my more pricey Urban Decay brand, but it held up to my expectations for most of the day. I'm really glad I bought the primer. I will not say I'm in love. I can definitely buy this again, but I will continue on my search for a new and cost-efficient primer. I have used tons of Avon products for years because they work so well and they are very reasonably priced so I decided to give this a try.  I have what I like to call ""bi-polar skin.""  It just doesn't know what it wants to do.  I am 36 so I like to use age preventatives and have a hard time finding good ones because most products do not agree with me.  Either too dry, oily, greasy, etc.  I have oily places on my face and then areas so dry the skin flakes.  I used this product the first time by itself and then put my make-up over it.  It has a lotion appearance but goes on with a powdery-like finish.  It was great in the oily areas preventing my face from getting shiny & oily ALL day but the dry areas were still super dry.  The next day, I used my regular Anew Rejuvenate Day moisturizer (which is the BEST I have found for my skin type/s) and then put on the Magix as soon as it absorbed and then applied my make-up.  This worked perfect with the exception of a couple of super oily areas.  I now just avoid putting the moisturizer on those couple of spots (since Magix has SPF 20 also & I'm still protected) and then put the Magix all over followed by make-up.  It is fantastic!! Honestly, it really gives you a little sheer coverage too so you don't need much base or foundation for those who use it.  I use mineral powder and now use less due to the colorless coverage from Magix.  Great stuff!!  I just hope they never discontinue it as Avon often does! I have used a couple of drugstore primers in the last months, but wasn't very happy with them because they seemed to make my makeup do what primers are supposed to prevent (slide off, get greasy, sink into pores, oxidize, etc.) and I wear makeup every day. I had bought a tube of Avon Magix primer a while back (and a tiny tube lasts a long time) and I really loved it- my makeup was flawless, it lasted for hours still looking fresh, people complimented my skin and makeup and told me they'd never seen a complexion so beautiful, face was oil-free 12 hours later even if I have acne. Didn't clog pores, or upset my sensitive skin. Good to use on days you don't wear makeup as a kind of tinted moisturizer because it has SPF 20, does help even out skin tone, is moisturizing, and controls oil and shine. I got it through Avon for $6 but then it went out of stock (or something like a temporary discontinue, it was really weird, plus they upped the price to $10) and I needed it bad because it's my favorite stuff, so I found this seller on Amazon who had it for the same price was what I originally paid through Avon. My package actually arrived faster than Amazon's earliest estimated delivery date, was in original packaging, untouched, also bubble wrapped and the genuine product- seller is also super nice and I got a hand written thank you note and a heart pencil :)For a primer that costs $5-$6, it is way better than any drugstore primer I have used, and it's comparable to high-end primers like Smashbox Photo Finish Primer and Laura Mercier primers.Overall, I recommend this primer to anyone looking for a primer and the seller is very friendly and reliable."
13,B000SWY05Q,"This stuff is amazing. I bought this moisturizer/sunscreen on a wim after getting tired of trying sunscreens only to be left looking oily and sheer white. I have an light brown/medium skin tone but I'm also a male and thought it would look like I'm wearing makeup but I read many reviews raving about how it looked natural and evened out skin tone. On that note it does look incredibly natural and it even out redness I didn't even notice I had! I just ordered my 2nd tube, the first one lasted a bit over 5 months and I used it everyday except weekends where I used a higher spf which is one thing I wish this had. I tend to burn and peel easily so skimping on this doesn't cut it. So I still end up putting a higher spf sunblock on my nose and cheeks under this sunscreen. I like that it gives the skin on my face where I don't have skin issues like my cheeks a nice brightening dewy effect. But it you have super oily skin like me than it sucks that I can't use it on my forehead or nose because I end up looking like I just finished a marathon 10 minutes after putting it on. For those areas I just use Paulas choice sheer matte sunscreen (also tinted), its the only thing so far that I've found doesn't exacerbate my oiliness.It wouldn't be that bad if I just had oily skin but I also have giant pores and it just makes them more apparent. If this were a bit more mattifying and were spf30 at least it would be the perfect product. Okay...so couple of years ago went on the research hunt for products that would not emphasize my developing wrinkles, but would still give me a youthful sheen without being shiny enough to emphasize those wrinkles. (I'm 59 years old) I thought I found the perfect combination when I found Laura Geller tinted moisturizer with a final dusting of her balance and brighten foundation powder. People at work who didn't know I had switched products were commenting on how nice my skin was looking..just the right amount of youthful glow, not pasty or matte. Then Laura Geller discontinued her tinted moisturizer. So started trying other brands....unsuccessfully. Then I ordered The Balmshelter Tinted Moisturizer and it is great! Really smooth, covers well without looking like thick pasty foundation. I still use it with the Laura Geller powder dusted on top, and it is the perfect combination. I hope this company doesn't discontinue this product...if you have fair porcelain skin you will need the lighter shade, not medium, as this product does have excellent coverage without looking like makeup is on my face. I like the medium since I live in California and have enough sun and a few age spots to merit wearing medium even though blonde and of scandinavian heritage. I love this balm.  This may be my new ""go to"" makeup brand.  The balm is a lttle dark ,but It will look fine on me for most of the year.  April is usually when I am at my palest.  I really like this moisturizer.  It has a nice consistency, not super thick.  I have dry skin but if you have oily skin this maybe too oily shiny for you.  I like it cause my skin feels good after putting it on, which should be the case since it is a moisturizer.  I find so products, even though liquid, make my skin feel drier.Also since the lotion is NOT thick this product should last me longer than most.  Also I have purchase my tinted moisturizers at drugstores so I am trying to move away from that and get more higher end products.  This was perfect because the price wasn't outragous.  I was very happy with this purchase. I'm loving this right now, I've used Laura Mercier tinted moisturizer for that last 2 years, very expensive. If this stuff works out, I'm going to  be so happy. It's winter here in Colorado, need to use a moisturizer under this tinted moisturizer, but that's ok. Going to Cabo for the super bowl and that will be the big test, if it with stands the heat there, the dry here.....then it will definitely be my go to product. I've bought many a tinted moisturizers and have never really found a true perfect match, oh and I got the med. which is perfect for my non-tan winter skin. Not sure what I would do in the summer, probably be too light in the summer. ;(  updated 05/12/2016  Got the med/dark and I still  love this, it may be a little heavy for summer. I love Bare Escentuals new tinted moisturizer so I'll probably stick with that for the summer  and use the the balm for winter. I have pretty typical skin for someone of Nordic heritage - pale-ish in the winter, and tends toward burning in the summer, then tans later. I use the lighter version of this BB in the winter literally every day. It doesn't clog the pores of my combination skin, and just evens everything out nicely without looking like I'm wearing any makeup. My light freckles still show through, which I love. The yellowish undertones of this warm shade are flattering and natural-looking, and it moisturizes and makes skin look supple, youthful, and dewy without being oily. In short, pretty much the perfect all-purpose BB (beauty balm) that's become a staple in my beauty routine, which is fairly minimal. The seller initially sent me the wrong product, but gladly sent me the correct one when I called them, including a pre-paid bag to send the wrong one back to them. So, props to them for providing good service and making the customer happy! I don't like to wear foundation so I'm always looking for a tinted moisturizer that provides a bit of coverage. I like this one because it just evens out my skin. A little goes a long way and it's lite feeling. In the AM I start with my C-Serum, then my eye cream and I follow it up with this. It is the only one that I have purchased more than once. A tube will last me about 4 1/2 months using it once a day. I have really dry skin and I like the formula of this tinted moisturizer a lot. I apply it after a base moisturizer, and it gives a wonderful finish to my skin without feeling to heavy. However, there is no right color available for me. The medium is the correct shade but I need just a little more golden tone instead of beige. I found a Bare Minerals tinted moisturizer I like as well in the right shade. But if your skin is more beige undertones you will love this!"
14,B001GNBVRQ,"I forgot about max factor. This was the pricey stuff in the 80s. I ran across a blog or something mentioning the pan stick and I immediately came to Amazon.I can't believe it.Under $10!!!!!  I have been using eastee lauder double wear for years...It's better than I remember.  I'm 50 now, so I demand more from a foundation...even without primer it went on so smooth with an even matte finish. I'm so excited! I'm buying up several. Just in case it disappears again. Been using this product for 65 years! Yes I said 65 years. Most amazing pan stick ever. Over the years I think the formula has changed a bit but still gives excellent coverage I grew up using this and it was my favorite! I’m glad I found it on here I will definitely order more! Great coverage I have always loved Max Factor’s pan stik. It’s easy to use, has great coverage, and stays put with no transfer. I just can’t believe how Max Factor has reduced its size from what it used to be. I wish they would bring back the “full” size. Makeup foundation. It goes on smoothly and covers very well. I've been using this for over 25 yrs I love it and I get alot of compliments ...after reading an article about Dolly Parton this product was her choice.  So I searched for it and Amazon has it.  I was pleasantly surprised."
15,B000N8EWXA,"Fast delivery for an item I can no longer find in stores.  A pretty. basic color that works well with  and complements other colors. Bought this as a keepsake for my daughter. Was my Mom's favorite for 20+ years. I thought it the price was too high, but I love this specific product and color so much that I've decided to pay for.  Thanks I is my favorite color, and I am happy to find it here. Cannot find it in the stores. I'm glad you continue to stock this particular color - my favorite all these years.  I wish, however,this item wasn't so expensive.S.B. Stays on all day without having to reapply several times a day. I love this color and can’t find this color in stores. Love the lipstick but it is overpriced!"
16,B001BMLJU6,"I am forever trying new mascaras. Aren't we all? lol. I inevitably always circle back to this one. Anytime I just want to give up and go back to one that I know will do its thing. No real major bells or whistles. I never get this thinking my lashes will reach heaven or be as thick as spaghetti. I get it knowing I will have good lashes that can actually be seen because without mascara I look lashless lol. It doesn't run down under my eyes making me look as if i haven't slept in a week because sadly I already look as if I haven't slept in days. The wand is good. Not so teeny tiny that I feel as if I'm sticking a needle in my eye and not so huge I feel as if I'm rolling a breadstick around it either. I have no doubt I will buy again. This mascara works really well. Makes my lashes really long, doesn’t smudge throughout a long day, and stays in place. Great product! Works well and makes lashes look long. Not clumpy and separates and curls your lashes. Recommend I have used this brand for years and I love it! It really makes my eyelashes Fuller, and longer without clumping and looking gooey. I serve with subs one and save too I bought this because of the commercial with queen latifah 😂 honestly there’s definitely better mascara out there. I like NARS Ive loved this mascara for years, I wear the non-water proof one so that I can take it off easily at night. I love how it makes my lashes look. I wear very black and I went through a phase where I liked the brown tint as well. The brown makes your lashes look more natural, and the black makes them pop. I would recommend this mascara to anyone who wanted a good, easy to remove mascara. I have used this mascara for 10+ years! People always say how long my lashes are!"
17,B000VV1ZMU,"The first time I bought this it was amazing, my brows didn’t budge until I removed them. This time I’m lucky if they last all day. Idk if they changed the formula but it’s definitely not what it used to be. Won’t buy again. Sometimes leave little white flakes on my eyebrows but I might be using too much, I have to paint it on with a brush because of I use the spooly it will scrape off my eyebrows color If I had never tried SheLaq by Benefit Cosmetics, I might have rated this product higher.  But I loved SheLaq and it is hard to beat.  Unfortunately, SheLaq has been discontinued and I had to find something else. Model in a Bottle is the next best thing.  I use an eye pencil to draw my eyebrows and then fill them in with brown powder.  I love my eyebrow creation but it can rub off, especially in the winter when I wear a hat that sits close to my brows. So I need a sealant.  The best way for me to use a sealant is to apply it to a 1.5"" square of paper towel and blot it onto my brows, pressing down to make sure it adheres. Some excess powder may come off but if I use the brush, the brow is much more likely to smear.  Luckily, you can remove the brush from Model in a Bottle.  And it definitely seals the brows.  But the problem is that it's a little hard to get off with Bi-facil makeup remover by Lancome which takes off any other kind of makeup I have ever used.  And it took off SheLaq!  I also tried two other removers but it was the same story.  I have to be careful not to rub too much because my eyebrows are delicate (slowly becoming thinner).  So I have to lather up my brows with cleanser and gently rub them after the makeup remover to completely remove Model in a Bottle.  Overall, it is worth the effort because it definitely seals my brows and looks good.  But I don't like it to be so hard to get off with standard removers. As other reviewers, I was skeptical about whether this 'Model In A Bottle Eyebrow Sealer' would work.  I have not had luck with other supposed ""wear-proof"" or ""long-lasting"" or ""water-proof"" brow products,  But I so desperately need something to keep my eyebrow color in place all day I decided to take a chance.  Boy am I glad I did!  I mostly need it for the two inner edges of my brows between my eyes where I have literally no hair left.  That part of the T-zone tends to get oily during the day, so no matter how great my brows look in the morning, they'd be faded or rubbed off by the afternoon.  I took the other reviewers' advice and started with very little product at first and have found a good process that works for me: using the spoolie brush, I wipe off a lot of liquid and with the actual spoolie part of the brush I brush through to set the two thicker parts of my brows and then with a light touch set the two tail ends where I do add some color.  Then without re-dipping the brush, I dot over the drawn-in areas on each brow with whatever product is left just using the pointy tip of the brush (i.e., not the spoolie.)  I let that fully dry, then check the color coverage (as others have said, sometimes the sealer does fade the color a bit) and then do another light coat just with the tip again on just those two penciled areas.  I've been doing this for over a week now and have definitely seen an improvement in how long the brow color lasts in those critical spots!  I also did some testing on the weekend by rubbing, scratching and wiping my face to see how it would hold up and while it's certainly not making the color indelible, it's MUCH better than without the sealer.  My only request would be if the bottle could be redesigned with some kind of stopper at the opening that would wipe some of the liquid off when you pull out the brush and more importantly prevent the liquid from spilling out if the bottle is tipped or dropped.  I am planning to order another bottle to keep as a back-up for that inevitable early morning oops.... Otherwise, I am definitely happy to report this product worked for me!! Okay, so, let me start by saying...although this is embarrassing to admit...I have no eyebrows. That's right...none. When I say I have no eyebrows, I mean it. It's not like when MOST people say they have no eyebrows, when what they really mean is, their eyebrows just aren't very visible. No, that's not me. I DO NOT have eyebrows. No hairs. At ALL. I have a really stupid hair pulling disorder, and in high school I-naturally-pulled them all out. I know, it's just as stupid as it sounds, but I can't help it. Anyway, due to pulling them out for so long, they completely stopped growing back. I'm now 27 years old. I have not touched my eyebrows in over 3 years in hopes to let them grow up, but not even a hair comes through. So, here is what I have to do EVERY SINGLE DAY of my life in order to have eyebrows. I have to first use tea tree oil around my brows because I have super-ridiculously oily skin. Then, I have to use a primer. I then apply cornstarch (another oil fighting tradition). THEN, I draw THE eyebrows with an eyebrow pencil. Then on top of that, I fill it in with an eyebrow powder. This takes a good 30 minutes of my make-up applying time. Needless to say, it's a nightmare. But, it's even more of a nightmare knowing that BECAUSE I have such terribly oily skin, I walk around all day long in fear that my fake ""eyebrows"" will come melting down my face at the slightest sign of humidity, and God forbid, rain...and that it will expose my eyebrowless face. I decided to give this a try because, quite frankly, I was desperate. I just needed SOMETHING that could keep my eyebrow make-up in place enough to lift SOME of my anxiety about them washing or melting off. I am PLEASED to announce that this product has been a MIRACLE. An absolute friggin' miracle. It does EXACTLY what it says it will do. Typically, after the first 1-2 hours of applying my eyebrows, they ALREADY start looking like they're just WAITING to slide down my face. But, not with this stuff. I'll admit, it certainly won't really hold them ALL DAY LONG....but, I can easily wear it for 8-10 hours without ANY smudging AT ALL. I've even TRIED to make it smudge after 30 minutes to an hour after applying...at that point, since it's still relatively new-on-face, it won't even come off on your finger! It's amazing. So, go for it. It's a great price, and you don't need much so this bottle has already lasted me right at 6 months and I've barely made a dent in it, and it works wonders. You can't go wrong. I won't lie, I've even used it on my eyeshadow a few times and it works great there, too!"
18,B000V33OGS,"Sheer, light… helps even out skin and makes you look fresh. A nice and natural look for gals that don’t want a ton of makeup and need a fast routine in the morning! I use this as my daily moisturizer after cleansing my face and love it. It has slight coverage and helps to even out my skin tone without feeling heavy or thick. I don't notice a sunburn but I have not used it solely as sunscreen when I am outside for a long period of time. I don’t wear full face foundation everyday.  This is just enough color.  During the winter, people’s skin is looking a little dull, this helps as a pick me up, until the warm weather hits.  It’s a wonderful product. I have been using this product for many years and will continue. Makes face looks smooth and clean. This is an inexpensive sunscreen for daily use that leave your skin with a nice glow. I ran it through my dermatologist and she said that it is fine. I use a moisturizer under it. Good product. Smooth, light coverage. Bonus sunscreen I have been using this product for years, and could not find it at Walmart, so I thought I would check on Amazon. I was very pleased to find a product that I love so much. However, did they change the color of the tint on the ""Light to Medium"" shade? My new one that I received is darker than normal. I like a light weight foundation for summertime and on days that I am not leaving home and love to have the added sun protection, especially since I am fair skinned.  This BB Cream seems a little more sheer than I have used before and didn't quite meet up to my expectations."
19,B000UGVVHK,"I bought this to replace a compact powder I’d been using for a year or so. It goes on smoother and silkier, with better coverage than my former powder. I use a makeup brush to apply it and get the flawless, even matte finish I love. My daughter uses this through the day to calm oily spots on her face. Been using this product for years and will continually to do so. I order online since it's not available locally. Cover is good arrived factory sealed. Feel safe using this. I like these products because there is heavy makeup look. Liquid goes on smoothly and powder does not cake on the skin. Price My wife loves that it is nor shiny and hold pretty good. Color also looks natural Wife loves it."
20,B00132AI1K,Lasts about 2 months but worth it.  The formula doesn’t damage eyelashes as it coats them.  Just use warm water and gently remove it. Tubing style doesn’t flake into eyes.  Easily removed with micellar water.  New favorite. It really makes your eyelashes look longer and thicker. My new favorite mascara 🥰. This mascara creates full lashes without raccoon eyes. Mascara was fine but the liquid kept getting concentrated on the brush and leaking from the tube no matter how tight or flat stored. Messy and clumpy. A shame - otherwise a nice product. I have oily skin and other mascara breaks down and smears all over my under eyes. This is a tubular formula and it prevents that transfer. I sometimes put it on top of less expensive mascara to lock it in. This is absolutely worth the money to me. I’ve been using it for 10 years and won’t go to any other formula. This mascara makes me look like I have fake lashes on. Not in obnoxious type of way but a natural set of lashes Beautiful full andAnd long.I can’t say I have short lashes I have a good amount of lashes and a healthy length but I finally found the perfect mascara that show it off. The application is simple easy perfect brush most importantly to take off it’s the best it rubs off in little pieces leaving no mess. And you can literally rub your eye and no raccoon eyes !!!  First mascara I’ve seen that doesn’t leave me with raccoon eyes no mess. I was a bit skeptical I’ve been wanting to purchase this mascara for months but the price was a little too high for me but I definitely recommend it and I will definitely continue to purchase this mascara money well worth I use Latisse to grow my lashes and I’m picky about mascaras I use. This is my favorite lengthening one! My lashes always look amazing & my eyes are never irritated
21,B000R1RKVY,"I have used this mascara for YEARS.  I like it, doesn't clump and after discovering the rounded brush.. I really love it.As for volumising.. it is OK.  Probably not as much as other kinds But it isn't clumpy and sticky either.  Looks natural.  Get the rounded brush for easier application.. it is a MUST.  (no more poking your eye out and you are better able to apply the mascara more evenly)Overall, great product. I am liking that getting it on AMAZON is considerably CHEAPER than buying it in the store... so I am going to start doing that. Using product for over 20 years. Better than high end mascara Easy to remove and applies with ease and longer lashes. I still enjoy the fancy cat eye look but my original mascara wasn't helping me create the eyes I was going for esp hinting smudges on my upper lid after blinking. This Mascara has a curvature which allows volume to my lashes and works well with the cat eye look. Unlike most people who have the adaptability to use artificial lashes, this mascara allows me to enhance my original short lashes and create the look I use most. Easy natural and attractive Me encanto ,aqui muestro mi foto como se ven mis ojos sin mascara y sin ella ,no se sobre su duración o si es fácil o difícil de quitar . I have been faithful to this mascara for too many years to count! Every time I try and new one I hate it and have to go back. This does not clump. The wand has the perfect amount on it. I love the curved brush to get into the inside lashes. My only mascara! At first I wasn't impressed because it was thin. But it just took a few uses to get the mascara thick on the wand. After that I think it looks great. Thick but not clumby."
22,B000EGIQB0,"I've tried many makeup removers, but this one is the best without irritating.The Bioderma Sensibio H2O Micellar Water has changed my skincare routine.This micellar water is incredibly gentle yet effective at removing makeup, dirt, and impurities from my skin. I love that it doesn't leave any residue or irritate my eyes or skin.One of the best things about this micellar water is that it's so easy to use. I soak a cotton pad and gently wipe it across my face, removing my makeup in one step. It's perfect for those late nights when I'm too tired to undergo a lengthy cleansing routine.Another thing I love about this micellar water is that it doesn't dry out my skin or leave it feeling tight like some other makeup removers can. Instead, it leaves my skin feeling clean, soft, and refreshed.I highly recommend it. It's become a staple in my skincare routine, and I can't imagine going without it. Over the last few years, I’ve experimented with different luxury toners, such as Biologique Recherche, and micellar waters from brands like Simple. I found that my skin has never looked better with using fragrance free micellar water—my pores feel cleaned out when I use it day and night. Since my skin is so much healthier now, I don’t really need to use other products besides a simple serum and moisturizer, both from Joaquina Botánica. Note—I recommend using with the organic cotton pads from Cliganic. I am disappointed in the 3oz travel size because you can’t refill it which is wasteful and costly. Would love to see the brand fix that! I use two cotton pads, to make sure allmy makeup is removed! One does a goodjob, but to throughly remove all makeup,do it twice. It is very gentle and effectiveto remove all makeup, but then double cleanse with an appropriate cleanser, foryour skin type and proceed with your skin care routine. Been using this micellar water for the past 4+ years and it just works for me. After using Japanese/Korean cleansing oils that REALLY messed up my skin (like almost cystic acne that has taken 2ish years to recover from), I reverted back to using this before using a water cleanser and things got better, but that's because I just went back to my normal routine. I find myself scrubbing at my eyes to remove my lash glue and liner sometimes with Micellar water. I’ve tried all the different types and nothing works as well as THIS STUFF. This stuff is AMAZING for removing strong lash glue and very water proof eyeliner!! 11/10. Need to buy more!!! I have searched for an effective eye makeup remover which will take off tenacious magnetic lash liquid liner, yet is pretty gentle on the delicate eye area.This seems the best I have found so far.If they ever make them in pre-moistened cleansing pads, rounds or wipes, in indidual sealed purse packets, that will be even better yet. I love this Micellar water it doesn’t dry my skin out like alot of them do plus I have sensitive skin and this is the only one that has worked for me. happy that it is fragrance free! This is the best makeup remover. It isn’t oil based and does a great job clearing my skin. It isn’t harsh on my skin either. It’s definitely my go to for a safe remover choice"
23,B000RY5YY6,"Perfect, rich! Perfect under eye makeup. Brightner.  Will last a long time.  A little goes a long way. Color is to dark. You cant tell what color it will be by looking at pics I took a chance on the SX 04 shade and it was extremely yellow. You get a lot of product which goes a long way and will cover most things, but unfortunately the formula accentuated dry skin for me. Once you find the right color, a little goes a long way. It works like concealer. I love it! The product is great but the colors are hard to judge even in stores. Excelente Good! Sent back. Wrong color and ridiculously small for the price. Way too thick for my 45 year dry skin. Not amazon""a fault - ordering makeup online is just not a good idea. But I certainly wouldn't recommend this to anyone with mature dry skin. And the price is way too much.  Try it at a store first."
24,B001AATJZG,"I like this product. I like that it's a pencil you can sharpen. I love the color,  but it's nearly impossible to sharpen without tearing up the wood. The color of this eye pencil is medium brown.  It has too much red in it to be the grey-beige color of taupe. Soft pencil... wears down fast. Lasts all day though. Love the brush at the end. I have tried many others but this is my favorite for smooth application and good coverage. I am happy this brand still has auburn in it's product line. Great brush on other end Nice pencil, and I was using it for a long time before my kids finally told me that it was very orange looking. I am a blonde and the color looked right to me at home!"
