,asin,review_2023
23,B00011QVHO,"It takes the frizz out of the hair really well, and rolls it very nicely, if you are trying to make a roll.  It is harder to use (brush through and roll) than my bigger brush which is not a wooden brush (bigger in diameter), but it really does a nice job.  Thank you! I've been using it for a year now. I like boars hair brushes and loved my last one but sadly it was time to replace.  The blow out I achieve with this one is good.  Bristles are long.  Not as stiff as i would have wanted but they do the job.  My main complaint is the handle.  It's awful small.  I have long hair and it can take about a half hour or so to give myself the blow out.  My hand starts cramping after about 10 minutes into it or so.  Also, since it's so smooth if your hands are even a little wet it becomes harder to hold. Good brush but the handle is to thin. I love the shine my hair achieves with this brush.  It is what my hair stylist recommended.  Works great with little static! Works well for my long gray hair. Smooths nicely. The handle seems a little short as is the head of the brush. Nice feel to the wood handle. Bristles are very thick. I have been searching for a round brush to replace my very old one. Almost bought a much more expensive one at Ulta, but after reading the reviews, decided to give this one a try. I have used it for almost a month and love it so much, I’m buying another in case anything happens to this one. While the handle is slim, it isn’t that uncomfortable. The handle is lightweight and the bristles have just the right amount of boar to synthetic to get smooth blowout. This little brush is light and easy but my hair gets tangle very easy This little brush does a nice job styling my super short hair. The big problem is that it gets stuck quite often, instead of smoothly moving through my hair. Perhaps a boar bristle brush would work better."
24,B000AADG8I,"My natural hair color is a level 5 medium neutral brown. I used Wella Color Charm 5RG, 6RG, and 6R, mixed in the following formulation: 1 oz 6RG, 0.5 oz 5RG, and 0.5 oz 6R with 4 oz Wella 20 volume cream developer. What you see in the picture is the result and I couldn't be happier! I didn't lose definition in my 3A curls, and after an Olaplex No 3 and then a deep moisturizing conditioning treatment, my hair is SO soft and feels healthy! I am NOT a professional by any means. This is my first time mixing hair color or using anything at home that didn't come in a box. I just did a lot of research and came up with my own formulation. It's a keeper! Clairol discontinued 7RG Red Clay, so I was on a desperate mission to find something similar without needing color corrections 😬 Per another reviewer I used the full bottle of Light Copper and half Terra Cotta with 20v developer. My natural color (which I haven’t really seen in decades!) is a light/medium brown. I love it! Before picture is on the left. Great color and coverage.  Lasted a little longer than most trying to cover resistant gray.  I have bought it several times.  It's my go to when I can't get my redken at the supply store. Use this cool additive with t fourteen or t eighteen for perfect silver level ten hair. It works good and it covers the gray hair, but after 2-3 washes my gray is visible again Me encanta exelente tonalidad a un precio muy comodo The smell is horrid. However this is an ADDITIVE meaning you can ADD it to other toners to lift yellow toners while toning. I however used this with 20 vol cream developer AS A TONER. I mixed them as if it was a toner and left it on for roughly 30 minutes. Beautiful color, I adore this. Hope this helps someone else with the same concerns/questions. Photos are before and after no filter. Thankfully it’s lightened up a little after a week and a half of daily washing my hair.  I went from light blonde to the medium smokey ash blonde.  I would describe this color was more of a light ash brown right after I dyed my hair and has lightened up to a dark ash blonde.  On a positive note, my eyebrows now match my hair color.  I’m going to try the light ash blonde next to see if that’s closer to what I was hoping this color would be."
25,B00194Q7BC,"I have very hard water and no treatment system for my water well which is privately owned. The water smells like eggs it was making my hair super brittle and super unmanageable. It would cause frizzy dry hair and at the same time a greasy slimy texture. Dandruff and little like orange brown type flakes or chunks that would fall from my scalp and get all over my clothes and throughout my hair was super embarrassing.  Hard to imagine but all these symptoms at the same time make it hard for me to go out in public because of insecurities and embarrassment. I was always thinking people can see the slime goopy/ short broken fizzed out hair and notice how uncomfortable I was constantly fidgeting with my hair along with itchiness. I went all out and bought a 20 stage shower filter, a handheld showerhead with a filter inside the hand held part,  and another 150 stage shower filter on top of the Malibu c hard water wellness kit. I combined all three shower filters before I used the Malibu kit. So I don't know how the product works without the shower filters. I should have tired without the filters but I could not wait. With the shower filters it is a dramatic change from before using untreated well water with the best non paraben non sulfate shampoo and conditioner hair products.  This product  made my hair so much more manageable and  so soft it felt as if I was showering in real soft water or regular water treatment system that doesn't smell like eggs. Hair is weightless after first use and bouncy and easily untangled. Super recommend this product but I also encourage a shower filter system. :-) xoxo I had to move to rural Ohio to be closer to family and our house here has a well and hard water. No matter what I tried, my hair was rough textured, had an orange cast and was generally in awful condition. No color correction or moisturizing products did any good.Then I saw my old hairstylist who had cut my hair for years and he immediately recommended Malibu C for Hard Water. From the first time I used it, I could tell a difference in both the color and texture of my hair. After doing 1 of the supplement treatments and using the shampoo and conditioner twice a week for a month, my hair was soft and shiny again. It has a smooth texture and is soft and even colored with no more orange or brassy tones! Seriously, I cannot recommend Malibu C enough. I will definitely keep on using it!! I bought Malibu C Hard Water Wellness Vegan Hair Care Collection to help with my dry hair after a year and a half of hard water use. We moved into our house and didn’t know that the area had hard water. Slowly I started to notice that my very easy to manage hair got more dry and frizzy and just wasn’t doing what I wanted it to anymore. I went to the hair dresser and she told me the area I live is known for hard water and to give this product a shot. It took me awhile to actually bite the bullet and buy it, as I bought a filter and was hoping that would work, but I finally did. I have used the shampoo and conditioner twice now. While I can say that this is helping, it alone does not make my hair softer. I have had to pair the shampoo, conditioner, and treatment with other deep moisture and leave in treatments in order to restore the moisture back to my hair. From my experience so far I will likely keep this shampoo and conditioner in my routine to help manage the build up of minerals from our hard water. I moved into a house will well water a year ago.  We do have a water softener, but my hair had been feeling so dry, gross and extremely tangly.  My hair goes halfway down my back and I was ready to cut it off past my shoulders.  I would have to spend such a long time brushing through my hair after showers that my arms would go numb!  I started looking into Shampoo/Cond specifically for hard water and took a try with this based upon reviews.  AMAZING!  After the first wash and use of the packet, I have my hair back!  It's SO much easier to brush.  After drying it, it's so smooth and shiny.  I want to cry I'm so happy!  This product is a little pricey but I think it's worth it!!! This product has legit saved my hair. I have a filter on my shower head specifically for hard water that I change out every few months and although that helped mitigate the effects of the hard water on my hair it definitely was not doing enough. I had family visit and my sister said she felt like she had a weird film on her hair after just showering once even with the filter. I finally bought this shampoo/conditioner/treatment combo and I could tell the difference immediately. I have fine/thin hair that had become very frizzy/dry at the bottom, quick to look oily at the roots, breaking incredibly easily and so tangled it would take 10 minutes to comb out post shower. After 2 washes I could not believe how much better my hair looked and felt. I could not be happier with the results and absolutely recommend this to other people! I feel like I finally have my hair back again after 3 years of struggles & frustrations. I have a house no water softener city water but super hard. My hair is thin and unhealthy. I have over processed my hair. I haven’t necessarily treated my hair perfect but since I moved to my new house my hair became brittle unhealthy and always looked dirty. I wanted to chop it off. The first time I used this product I was impressed made my hair soft but not silky synthetic feeling. My hair stylist dyed my hair black with violet tones. my hair looked greasy first time I washed it. It felt limp and lifeless. If I added any products it was making it worse. I was in tears!!!!! It looked like my hair hadn’t been washed in month. I got back in shower and used the treatment followed by shampoo. No I don’t recommend if you want to preserve hair color but I didn’t want overly dark hair. It washed some of the color out and made my hair feel like hair again. I also think this product is good if you want to start washing hair less too cause it really cleans the hair. I Can tell the difference after one use. It smells so so good. I do feel like i need to use a lot of product though. It says to use it once I week and I usually do two times. Little pricey considering how fast I go through it but it has made a difference :)"
26,B0017DI8QM,"I got the trial bottle because I wasn't sure if I'd like it, but the reviews are accurate and it still makes my hair feel like hair after use with some added volume I love this spray it’s very good & worked in my hair it’s professional spray I love this hairspray. Great hold. I wouldn’t worry about buying it on Amazon. It was packaged fine and it was authentic. Best hair spray, I have used this product for 20 years I love that it holds my hair and I can brush it out if I want. This line is a little expensive but I find all the products go a long way it doesn't take s lot of product to get the desired results i buy all their products  works great Nice hold and style My hair is thin and curly…. Ugh! This is the only hairspray that keeps it looking naturally in place all day long!"
27,B000O2KACM,"This thin gel does not make my hair heavy or smelly.  The nice thing is that it gets rid of frizz while also enhancing the natural waves in my hair.  I first got this product at the salon, so it's nice to find it on Amazon.  The 3.4 ounces last a long time. Wonderful product for my thick frizzy hair. I have straight hair but it gives it that out of the salon shine and blow dry look hard to achieve at home.  It makes straight hair look like it's been flat ironed! My aunt was staying with me and forgot her hair product at home. She said she could never get the frizz out of her hair. She tried Enjoy Shine and she absolutely loved it!  It worked great on her hair. Same great leave in I've used for almost 20 yrs! If you're looking for shine this product does not really create shine, BUT it makes your hair super soft. I straighten my hair every day, so i have split ends but after straightening my hair ill put a small amount on my hair and it transforms it from dry and dead to smooth & soft ! Also it lasts a while so its a good investment and smells great too ! My hair dresser recommended this product because I have fuzzy hair and it's amazing! I blow dry my hair, put a little bit of this in and then curl it! The best! Highly recommend. I have fine hair and it doesn't make my hair look dirty or weigh it down. Have been using this for years. My favorite. Only need a small amount to manage my short hair for the whole day. I use this product to tame frizz and adding shine to my hair. I have tried many products and I have finally found my formula."
28,B00015HBEC,"Hard to find, but this is my favorite hair brush! The handle is on the small and thin for a person with bigger hands. Was looking to replace my old isinis and this is the closest I have found yet but the bristles are harder and the bed has less flex.  Otherwise a good value. After reading all of the positive reviews on this brush, I decided to give it a try.  I purchased 7 other brushes from reading the reviews on those, and I wasn't really impressed when I received the brush.  So I really wasn't expecting much from this one either, but I was hoping it would be better.  It arrived today and as soon as I took it out of the box, I ran it through my hair and it felt so good, I wanted to just keep brushing.  I needed a good smoothing brush for wrapping my hair.  I needed the bristles to be stiff enough to reach my scalp to smooth out my curls at the scalp, not just on top, but not so hard that it felt like I was going to draw blood if I kept brushing. This brush is perfect. The bristles aren't so close together that it pulls my hair out, like so many of the other brushes did. I don't see much of my hair in this brush at all.  My husband and I have been fighting over a brush that I purchased 20 years ago. The bristle are falling out, but we were still reluctant to let it go, because it was the last good brush we had and I haven't been able to find them anymore. After using this brush, he agrees we can finally let the old brush go.  He sent me back here to buy 2 more of these for him and another 1 for myself, just in case they discontinue this one without notice like the other one was. I owned one of these brushes decades ago.  It lasted for years. The next brush like it the bristles sunk down into the foam but I still thought it was better than any other brush. The bristles were soft but not too soft.  This new brush has very hard, and stiff bristles that started to sink down into the foam within the first week.What use to be the perfect brush is now just another brush.  Why couldn't the manufacturer have left perfect alone? The bristles are very stiff. Would like for them to have a little more give. I've used a brush like this my entire life. I've tried many other types of brushes but there's just something about how these feel when you rake them across your scalp. It massages your scalp and is gentle on your hair. If you have long hair this is a must. Just don't use with heat tools or you'll met the nylon bristles! I like it, easy to handle."
29,B000TFPGP0,"GENIAL PARA MI CABELLO MALTRATADO....♥♥♥ This product was introduced to me at a local Dominican salon. One day I walked into a new local salon (because my tried-and-true was super busy) and asked for a regular blow-out along with the best deep conditioning treatment they had.  Although, I was not told the name of the product or manufacturer I did catch a glimpse of the container and remembered the very distinct (very earthy and natural) smell and color of what was being applied.  During my blow-out I noticed that the other customers were staring at my hair and one other person actually asked, ""Can you please tell me what you used in her hair?"" after it was done.My hair felt incredibly soft, had tons of slip and was not weighed down...most incredibly the cuticle of each strand of hair looked very smooth, was not dull in color and this looked credibly brilliant and super shiny (almost as if it was so health it could reflect light of the strands).  As soon as I got home, I Googled this product and purchased it online after seeing other had similar experiences.  Please listen to all the other reviewers, this product has earned a permanent place in my hair care routine as I have not been able to find any other products that compare to its conditioning competency.  If your hair is like mine and grows resistant to products after constant use you will have to switch off between this and some other treatment like a protein treatment.  I do not use this each time I wash my hair and my other product of choice is Rapunzel's Protein Deep Conditioner.I began taking this conditioning treatment to my main Dominican stylist, each time I bring it she tells me how good this product is and its way better than anything she carries in her salon.  This product rightfully earned 5 stars the only reason I did not rate it that high is because over the years my hair seems to have grown a bit resistant to the benefits of this treatment (hence, the reason why I play between two main deep conditioners) and I have not seen the same dramatic results from my earlier use.  Also, you get much better results with this product when its used by a professional stylist.  In my opinion I buy products like this because I want salon quality results every time at home. This product is interesting. It’s different compared to curly curl mixes. This feels like a deep chemical conditioner whearas other products feel natural conditioning. It works great but can over dry hair if left in too long. It seems to loosen my curls not in a stringy way but a smoothing way. It’s worth a try and any one i know who uses it really loves it. I love this product it’s also $20 cheaper on her than at the salon. I use a little on my ends and walk out he door. Rinse out at the end of the day. It’s perfect and I love the smell. Excelente reparacion Estaba buscando un producto que me ayudara a darle hidratación, brillo y volumen a mi cabello , pero a la vez que me permitiera tener una textura natural cuando esté seco mi cabello para evitar tener que estarlo secando y exponiendo tanto al calor. Este producto me ayudo a alcanzar ese look natural, sin necesidad de secado El cabello queda suave un olor fuerte pero después del lavado desaparece el olor Me agrado la entrega de amazon siempre muy eficiente ,rapida. Lo que no me agrado y la compania salerm deveria poner atencion es sellar bien los botes por dentro cuando yo habri mi pedido estaba sellado por fuera pero no por dentro y de se derramo una porcion de mi pedido lo cual deberian de reconocerme por lo que page est es inaceptable. gracias Angelica Bulliner."
30,B000TFADXA,"Tengo muchos años usándolo, es el que más me gusta, porque deja muy suave el cabello, con un olor muy rico y suave y el cabello bien manejable. I definitely recommend it’s made my hair grow so fast and keeps it nice and shinny I’ve been using it for over 3 years and the oil. Haven’t anything better. A little goes a long way and I’ve bought at salons for double until the lady at the salon was sold out I turned to Amazon the best price Me gusta mucho es un excelente tratamiento para el cabello maltratado Estoy muy satisfecha con el producto. Justo lo q esperaba. Lo volveré a comprar. Gracias It makes my hair soft and silky. It smells super good and a little goes a long way El aroma es rico deja El cabello de mi niña lisito ah ella le encanta EXCELENTE PRODUCTO the smell is not bad is more easy for me to detangle my hair love that I don't have to use another product if I choose to use hair straightener"
31,B000TF70J0,"I bought this product due to my hair lost and slow to no hair growth. I still don't really see any improvements. I will come back after I might see some. I still have 2 viles left since I didn't use one vile per month but half for 1 month due to my hair not being so damage.As for my package it came all in one piece none were broken. So that what a plus. I love how it smells and how shiny my hair looks Awesome product. I love this product. My hair was often shedding until I began using this product and then using hair rollers to dry my hair. My hair is much stronger and has grown in volume which made a big difference from being thinner before. Just be careful opening these El producto es bueno; solo que al partir la ampolla me corte con el vidrio a pesar de que utilice la boquilla de plástico; la raya donde señala para partir queda a ras con la boca de la botella y se me perdió mucho liquido Si funciona da brillo a tu pelo, lo deja suave,se aplica después del lavado ,luego con el pelo húmedo aplicada la ampolla en todos el pelo y luego hacer un masaje y hacer rolo para el secado luego peinar de costumbre,es el mejor producto que he comprado 🥰 Lo compraria siempre Producto es muy bueno, pero necesita mejor envoltura para que no se rompa."
32,B000UPOBRI,"I used for years and I simply love it, actually I use also for the face If you want to make sure its real go to the PaulMitchell.com website and look up the conditioner. They have the ingredients listed there for you to verify. I just verified the bottle i got with their website and it is a match. Some of the pictures on here might be old and the ingredients might have changed over time. As of writing this December 2023, the ingredients i have are a match with the paul mitchell website.Aqua (Water, Eau), Cetyl Alcohol, Stearyl Alcohol, Hedychium Coronarium (White Ginger) Root Extract, Aloe Barbadensis Extract, Anthemis Nobilis Flower Extract, Rosmarinus Officinalis Leaf, Simmondsia Chinensis (Jojoba) Seed Oil, Ascophyllum Nodosum Extract, Bisamino PEG/PPG-41/3 Aminoethyl PG-Propyl Dimethicone, Butylene Glycol, Ceteth-2, Cetrimonium Chloride, Citric Acid, Glycerin, PEG-12 Dimethicone, Polyquaternium-37, PPG-1 Trideceth-6, Propylene Glycol Dicaprylate/Dicaprate, DMDM Hydantoin, Iodopropynyl Butylcarbamate, Phenoxyethanol, Parfum (Fragrance), Citral, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Limonene, Linalool, Blue 1 Lake (CI 42090). [G04] Gets the job done but it stinks. It's old lady smell lolI really wanted scentless or the scent to be mild but it's strong Very nice product for leave in conditioning... I love how this makes my hair feel and smell but it almost makes it too soft. Make sure you start with a tiny amount, this bottle will probably last me for 20 years Title says it all. Used about a quarter sized amount. Ran thru damp hair. Left it in overnight. My hair went from thick straw to manageable softer hair (1 application). After 4 applications my hair feels smooth and soft. It works. My only negative is the smell is weird. For me it smells like an artificial chemical interpretation of a fruity aloe vera (like cheap artificial candy). A little goes a long way so the smell is tolerable since I use so little everytime and the results are seen in 1 application. Ymmv Good product that I have used for year.  Pricey but you pay for what you get. I use this as a daily leave in conditioner.  It controls frizz and helps keep my curls."
33,B001F51RNI,"What you get:Pump bottle filled with magical blue goo that makes your hair smell good and the flakes fall off.A product that could do with some additional packaging design to prevent leaking around the pump assembly (especially after being shipped).What you don't get:Dandruff.The only problem I had with the product is in the packaging design. Upon removing it from shipping, I noticed that the pump assembly had some dried blue goo around it. When I twisted the pump in order to activate it, a large amount of product released from inside and coated the shaft of the pump, leaking down onto the bottle. Some product design tweaking needs to happen here to prevent leaks - perhaps a plastic sleeve that can be removed but will protect the head during shipping.Other than packaging, a solid 4 star product which reduces and helps prevent dandruff - and that's why I bought it! Works every time, and smells clean and fresh and masculine. Head and shoulders doesn't do too much for my dandruff, but this is a good size if it's what you use. Scent is nice We love Head & Shoulders in our house, so I decided to try ordering it through Subscribe & Save.  I had concerns about it leaking but thought I'd try it out.  When it arrived, one of the bottles had leaked, BUT it's packaged in a sealed plastic bag, there was no mess anywhere else but in the bag.  When I contacted Amazon's customer service about it, they shipped a replacement RIGHT AWAY.  Any worries I had about buying shampoo from Amazon have gone.  I will keep it on my Subscribe & Save list, and I recommend this product (and Amazon's customer service) to anyone! This product does what it says.  I've never had dandruff problems until the last few months when I realized that I've gotten old enough to not need to shower every day.  Don't get me wrong, I like showers and hygiene, but it occurred to me that I'm not as greasy as I used to be, and if I want to maintain healthy, youthful skin, I shouldn't dry it out showering every day like I was a teenager.  So I cut back, which seemed to work great for my youthful skin purposes.  BUT dandruff started to develop.  Yeah, I noticed when I had flakes on my dark jacket.No worries though, this product fixed it, and I still only shower a couple of times a week. My husband only uses this shampoo. It only makes sense to get it in the largest size. He does not seem to struggle with dandruff on a daily basis, but this keeps the dandruff at bay. It keeps his hair smelling fresh, feeling clean, and looking oil-free. He has been using this for years. He has used other products, but they do not seem to work as well as this. I am fairly certain that if the Zombie Apocalypse were to occur, he would not be going without this. Heck, he might even recommend it to the Zombies. This is a great value and a great product.  My only complaint is that the pump is a bit awkward when handled with wet hands, which I would hope the manufacturer would have taken into consideration due to the nature of their product.  Other large volume shampoos have a much better design in their pump heads so not so much force is needed to get the product (and risk it slipping backwards and falling on one's foot) I love head and shoulders neither I nor my husband have a problem with dandruff but after researching all different kinds of shampoo I kept coming across the head and shoulders. So I gave it a try, my hair almost instantly became shiny and soft. I have color treated hair and I was so amazed by how soft and healthy my hair looked it does not have a strong odor like many other dandruff shampoos so people wont even tell you are using. It doesn't dry out my scalp like many shampoos do. I would recommend this product even if you don't have dandruff. I have never had dandruff but started using Head and Shoulders after using some on a vacation at a friend's place. I like the smell of the stuff and it's not harsh on the hair. Other shampoos make my hair too ""fluffy"" even with conditioner (which I use with H&S). just a good ""staple"" shampoo. I'm not fancy in any grooming regards so it's just shampoo"
34,B001AZIY6Q,"It's wonderful Life changing for my hair. I could never go out after letting my hair air dry before I started using this product I bought this thinking it was the skinny serum which I have been using since high school (about 2008/2009). Not one to be wasteful, I planned on giving it a try and if I didn't like it, I'd be sure to but the serum next time. And omg I like it so much more. The serum is great for frizz and worked well for when I straightened my hair. But this balm works great for just blow drying my hair. I don't use a round brush when I dry my hair if I'm not going anywhere and when I use this product and just dry my hair any which way, including bending forward and drying it upside down (just so I don't have wet hair), it still looks great. I don't know what it does. Maybe adds a little extra weight to my hair or something but it looks soft, frizz free, and as if I carefully styled it with my round brush. I prefer to scent of the serum to this (but then again, that could just be the nostalgia of using the serum for my entire adult life lol) but this smells fine as well. So, I love the Super Skinny Serum which is a different product, it works GREAT for frizz. This one smells amazing and helps my thick heavy hair dry quicker!! It also takes less for me to straighten with my unconsistent wave pattern. I don't feel like it does as much for the frizz though. It is super lightweight though I ordered the wrong item by mistake. But, OH THE SMELL! if I could figure out how to contact the seller I would. It had a fish odor to it like I had just caught a dead fish and stuck it in the bottle. Awful! I have used this product for years and I love it! It is light and doesn't leave your hair greasy looking. I’m so glad they still have this I used to use it all the time like 10 years ago and then moved and could never find it so thank god I can order it on here! This stuff is the best. I have really frizzy hair and this helps so much! Great product"
35,B000QGKQXO,"After a lot of research, I decided to buy this applicator since I was having issues applying the fibers to my temples. This made Toppik so much better because it can easily direct where I want the fibers to go. With out it, I wouldn't even bother trying to use Toppik on it's own since it's basically like a salt shaker. I would've given it 5 stars but I do consider it a little overpriced for what it is but still a must buy for me. Lid is great for your Toppik distribution.. Easy to use The applicator is too big for the product I purchased, so I haven't had the chance to use it. So I can't honestly say whether it's good or not. The pump gets stuck often, but it works...  good application if you use it correctly. I really like this applicator now that I have a handle on how to use it.  At first I found myself feeling it was hopelessly clogged and had to be routinely replaced. However, I've learned a few things over time and through trial & error. 1) Use the smallest size Toppik container. Even though this sprayer will work with either 12 g or 27.5 g container size, it doesn't work well when the product is too low in the container - that is, when the top of the product is more than an inch from the top of the container. For this reason, I suggest strongly that you use it on the 12 g container.  I buy the 27.5 g container, and I use that to refill the 12 g container. This applicator works like a suction and it won't be able to suck up the fibers if they are too far from the top. Keep it more than half full and shake while using to keep things flowing. 2) Can the applicator clog? Sure it can - but in my experience this isn't what's keeping it from working. However, if you're unsure then remove the applicator from the product container and immerse it in water and see if you are able to pump water through it. If so, then the water either resolved the clog or there was never a clog and you're probably experiencing a problem with the product being too low in the container. After you wet it, pump out all the water and put the applicator aside to allow it to dry before you attempt to use it. The spray applicator shouldn't be used while it's wet because then it will definitely clog. 3) Sometimes you just have to use the original product as a shaker. The spray applicator isn't the best to use for every situation, so your overall results will be best if you keep a shaker cap on hand so you have this option open. It's a little pricey. Should have been cheaper! I could not get the applicator on the bottle to see how it works.  And i forgot to return this item.  It's sitting on my dresser collecting dust."
36,B0000Y3DAK,"I am sensitive to smells, so this unscented shampoo perfect. Too bad it is extremely small. If you want to save money, I would look into Hunter shampoo if you want something without an aroma. I am now using SCENT AWAY, a shampoo and body wash for hunters. They do not want their smell giving them way. The request for my opinion of the pureness or thickness, I do not understand. What the heck are those qualities? I use many of the DHS products and like them all.  I use the Zinc shampoo about once a week or alternate with the SAL shampoo.  Both work really well.  I also use the DHS hair rinse if my hair feels too dry from any shampoo. It has eliminated the need for a conditioner and is light but adds enough body to eliminated fly away hair.Now I found DHS clear shampoo and I've been using it almost everyday.  Love it. Feels good , my hair isn't weighted down or irritated. .  DHS is a great company for treating issues with hair and scalp problems.  Highly recommend. I don't like that there is no smell on this product but I already knew that before I purchased it.  However; i do love the feel in my hair, soft , light and super clean.  Will highly recommend this product to anyone looking for a lightweight shampoo. recommended by my dermatologist as I can't use scented products and a lot of shampoos rinses irritate scalp - this does not This has few ingredients, almost no/no objectionable smell and generally rinses clean. Very sensitive scalp but I use this no more than once a month to clean oils from scalp and hair left behind by daily use of necessary gentler shampoo. It lathers well, strips oils out, and hair feels lighter after, but is not unduly drying. Depending upon your sensitivity this might work, despite SLS and CAPB as ingredients. My dermatologist told me to buy this because of allergies.  It actually cleans my hair really well.  No perfume so it’s great for sensitive skin.  Leaves hair nice and shiny. Great packaging- the shampoo did not leak at all. My dermatologist recommended this product and wanted to charge about double what I paid here. This stuff works great- no residue/film left on my face like normal shampoos in stores do and my face has cleared tremendously after only one use! It's clear in color and scent, so if I want my hair to have a nice scent I just use a little bit of conditioner (any kind I have on hand)- only on the ends of my hair. Not quite as great as I expected for the price.It’s not horrible, but I really couldn't tell any difference between this and the generic Walmart free and clear shampoo."
37,B001FBOC2A,"How do you forget the cap for your product?? One star off for forgetting something simple but important since I travel alot!! I have used this this product for many years. It is a major seller for Nexxus!!  It used to cost $5 a bottle....then the price increased to $30 bottle.  I found some at Amazon for $40 a bottle. But I'm looking to find something to replace it.  I'm tired of searching......  On to something else!! It was missing the cap. I was too lazy to return this, but bottle  arrived without cap.  This is a reflection of the seller not the product!I decided to purchase this after my hairdresser used it on me.  I would have bought it from my hairdresser, but I wanted to see how it affected my hair the next day and if it washed out well.  All was good.I bought this for TRAVEL so no cap a big deal.I like the product pretty good for when my long hair gets dry and tangled.  I spray it on my towel dried ends when I get out of the shower, wait 5 minutes or so, then get to combing and re- apply as needed.  Helps well on brushing dry tangly hair too.It works well. It doesn’t leave my hair dry and lifeless like so many other dimethicone type products. Nor sticky like other products.For me, it’s overpriced for what it is (but I don’t know of a cheaper replacement)  and I have other products I prefer usually, but it’s kind of my go to quick fix and that’s why I wanted it for travel.I’m sure it’s great as a spray on dry straight hair for quick de tangling or frizzy fixes without weighing things down or drying them out.My hairs a bit curly/frizzy so I lean towards more moisturizing products, but this product is NOT totally drying (which is wonderful compared to so many other products out there) - I just feel like it’s a product for folks that want to wear their hair straight.But it arrived used with no lid.  So I spent $20 on something for travel I cant travel with...Sign of the times. Sign of Amazon times. My hair LOVES this product.Honestly --- I'd love to recommend it to everyone and anyone who has a bit of dry / frizz / color treated / heat styled / could use a bit of moisture in their hair diet, just likes to spray stuff on their hair after a day or so to refresh it (dry shampoo makes my hair feel icky unless it's totally greasy) and make it smell yummy  ---- BUT!!! --- not everyone's hair is the same. SO!I would generally recommend this product for people who have baby fine (I can grab all of my hair - regardless of the fact it's past middle of my back - twisted up twice between thumb and forefinger) to medium fine, naturally kind of wavy or curly which usually equals frizzy or humidity driven insanity hair. ---- who are looking for a bit of something extra to help make your hair a touch more soft, a touch shinier, a good margin healthier if you keep using it, maybe looking to help counteract regular color-treating ... This is about all I can vouch for, and that I've used this product in the hair of.I also use this product in my hair when it's dry, though it says to use only when your hair is wet. If I shower at night and forget to put product in it that night, the next morning I'll use Straight Iron Heat Protection (on dry hair, which usually the instructions on most brands say on wet or dry hair -- but as you know it doesn't totally drench your hair of course) and then I'll spray this on my hair and comb/brush through, then flat iron. I usually don't even need a finishing a finishing spray unless there's a tempest outside or where I live next to the ocean sometimes the humidity creeps to 98% and so the most I use is Hairspray with Flexible Hold, Brushable, 2. Oh and this stuff smells DIVINE. This is one of my favorite Nexxus products, and I think a lot of customers feel the same.  My only complaint is that it is very often not available!  Please make more!!Addedon Nov. 10, 2022  Well, I've given up on this product and have found one by Pantene that I like even more, and it costs less that $10! In the evening I shower and wash my hair then spray 2-3 sprays in my hair after blow drying. Then I go to sleep with a hair cap on. To detangle in  morning  I spray my hair with a water mist then 2-3 more sprays of this conditioner and comb through. Hair is soft and detangled. My hair doesn’t feel as dry as it used to. I pair this with a serum to hydrate the dry ends of my hair. My hair is color treated blonde and is fragile so cheap products will not work on me. This product is pricey but it does the job. I really like the scent of this spray mist. It did leave my hair feeling soft too. I'm not certain if it left my hair conditioned or not right now. I'll have to keep using it to decide if it conditions my hair."
