,asin,review_2023
10,B00008O2X5,"I've always had sensitive skin but never had a problem with store bought Deodorant until last year. All of a sudden they all gave me a painful rash. Took me forever trying new products to find one that didn't irritate my skin. This one works! No rash since using it. My only 2 problems with it is that I think it smells like tap water (if that makes sense) better than smelling bad. And 2 is that I can't find it in stores so that sucks. Still on the hunt for one that I can find in stores that smells decent or no scent at all. But this will do for now. My favorite deortant. I have very sensitive skin and I don't break out from using this product.I do feel that the package is misleading in size. It looks like you get more but when you look at the inside you will see it is a lot of empty space Not irritating.  Let dry before putting on clothes. I used to use the Kosas roll on deodorant in the green tube for months, it was the best. Then after repurchasing from Sephora, my armpits started getting super itchy, red, and would burn immediately after applying. I think the formula may have changed, but it was so uncomfortable. Then I purchased this and another to see if it would help, and this Almay one gave me immediate relief. A night and day difference.It seems to help with odor, though I’ll find out as time goes on. The anti-perspirant part didn’t matter to me, it was more to get rid of the reaction I had and to control odor. If anything changes, I’ll update my post, especially if my body starts to adjust to it.As others have stated, it can crumble, but I think it depends on how much is applied, at least from trying it out for a few days. I do as thin of a layer as I can and it still works throughout the day. However, I noticed that it does transfer on my black t-shirts that go into my armpit, but I’m not sure if it would for lower armed clothes like tank tops, strapless tops, etc. that are darker. It’s not been an issue for me so far though, so that’s okay.My only concern is that it arrived over half empty. It’s only $3, so it’s not a big deal. A little goes a long way as well, so it’s not like it’s going to run out super fast. It just feels a bit deceiving as the product images show a full stick of deodorant, and I received one that was missing most of its contents.I highly recommend giving it a try if you’ve suffered from some kind of reaction to another deodorant like I have, especially since this is so cheap compared to other brands. It completely helped my skin and, is now allowing my armpits to heal, while still being able to act as a deodorant. Hopefully it continues to work! I am allergic to many deoderants. This one doesnt bother me and stops odor. Good price. I love ittt. There’s no scent which I love because the smell of deodorant usually sticks to my clothes and bothers me. It last so long, there’s no white streaks on my clothing, and it dries so quickly. Instantly become my favorite brand I didn't realize this was a clear deodorant until I received it and usually they don't work for me, but, I was pleasantly surprised by this one...it works rather well, I'll be purchasing again.There is no scent, which was originally off-putting, but, it allows my perfume to be the main character and I like that. I'm not allergic to fragrances, but I don't want my deodorant fragrance to ""fight"" with my perfume.  This deodorant works beautifully.  You do have to be careful to make sure you don't apply too much though.  As a gel, it can get sticky."
11,B000CSDDDG,"Once you try it, you will never go back. I had my doubts but I took a chance to try it and have been completely blown away how well it works. I tell my wife that I have completely new skin every time I get out of the shower.Now I need another one because my wife is jealous of my pro level exfoliator. I really like the length of this product.  It allows the person to have more control when it is used on the back and lower body.  However, it could be better if it was a little softer.  The roughness is a challenge on some skin areas.  Maybe after multiple use, it does get softer.  I guess time and usage will tell. This is one of those products you didn't know you need in your life until you have it. I'll tell you why:--Normally I just use a poof, or a wash cloth- but there is only so far one can comfortably reach. . While I CAN contort my elbow joints to reach the middle of my back, I prefer not to, especially when soap and slick shower floors are involved. I kinda hate the scrubbies with a handle, they really don't reach better than a twisted elbow. I'll take my chances on the latter. And wash cloths are one time uses for me. The thought of their wet bodies dangling from a shower knob, barely drying in time for my next shower grossed me out. So I go through a lot of wash cloths. Loofah/poofs are better, but they are sometimes still damp. Yuck. Which brings me to this glorious piece of material that I recommend to everyone..--This bath cloth is like a good shower poof, except it's flat and long. The netting it tighter and does some serious sudsing up with minimal soap/body wash. It suds up soaps into some serious mega lather.--It rinses real easily, too.--And the BEST?  It dries quickly!! I can hang in up and it just dries within a few hours. I haven't timed it, but it is never even a little damp by next shower. This would be GREAT for travel or camping.--Another thing?  It can reach places easily that a little hand held poof can't. Remember that contorted elbow? totally not used for this anymore.--Do you like skin brushing? It works great for those that like some skin stimulation as this netting material is tighter than a typical poof. Great for getting the circulation going. I love it on my legs.-Speaking of legs; since this material does such a good job at lathering up soap, I find it easier to keep my legs lubed up for shaving. I otherwise go through way too much soap trying to use a washcloth.--Did you buy this cheap little thing and absolutely hate it (how could you??), then cut it up and use it to scrub your bathroom, or wash make up brushes, or exfoliate your feet, or whatever one would use to scrub at something.!!DO NOT use this on your face. You shouldn't be rubbing any material across delicate skin like that, but if you do, please be super gentle.DEFINITELY use a light hand while rubbing it across your skin. Make sure it is wet, make sure you are wet, make sure you have some soap on it. Then proceed to enjoy a lather filled shower experience where you can reach all of your body parts, and know that this material will rinse clean, and dry quickly- certainly in time for your next use.--Anyway, after trying mine for the first time, I want to give one to everyone around me. It is such a simple yet glorious product.I LOVE IT!!Once you try it, you will realize that you needed this in your life. You're welcome 😊 I have purchased multiple back exfoliators to use in the shower. This one has real, oh so soothing, exfoliating power. And it is easy to use without any handles to deal with. I can finally reach my back 🙌Lathers nicely and rinses thoroughly.Better than scrubber brush! I like this better than the nylon loofah I sometimes use.  It rinses out easily which is a big plus.  It also is long enough that I can scrub my back.  It feels so good!  I give it 4 stars because there is no way to hang it easily in the shower.  I ended up cutting off a strip at the hem, re-hemming it, and then using the piece I cut off as a loop and attaching that to it.  I slip the loop over a hook in the shower.  I’m going to buy another. I just got this. I love it so far. Haven't had long enough to comment on durability, but my skin is so soft and I feel so clean after using this. Highly recommend. Much better than a loofah...more hygienic. Nothing I have ever used exfoliates like these do, they’re incredible."
12,B0013EBM22,"It doesn't leave my skin green like I imagined it would. It doesn't leave a ring around my tub, it doesn't smell awful either. It actually looks like little crumbled sea salts that are colored various shades of green. I don't know what exactly I was expecting it to look like, but I was happy it didn't look like seaweed in my tub, lol. It's not a very big bag, & you only need 1/2 a cup for one bath, so I'm guessing one bag will be about 15 or so baths maybe? Not sure just yet, I'm just trying to give you guys an idea of the size of the bag & the amounts of baths you'll get out of it. I can honestly say that I don't necessarily feel anything especially fantastic is going on when I sit in the tub with this, it doesn't make your skin tingle, or anything like that. I guess you'll get a warm fuzzy feeling inside of your head because you know you're doing something good for yourself. So I soak in the tub for a while, wait my 20 minutes, then hop out, pat dry as the directions say, wrap myself in my fuzziest long robe, lay down in bed, & wait another 20 minutes. Again, I don't really know that you get any miracle feelings or sensations. It actually feels like a whole lot of nada, but after the 20 minutes are up, I feel like I've just had lengthy massage at a high end spa. And I don't feel like jumping up & tackling my to-do list, I just feel very relaxed, & just sort of wonderful. I don't really know how it works, or why it does. I know seaweed is great for your skin, & for detoxing. All I really know is that I love it. And I think if you try it, you'll probably love it too. I'm happy I tried this, I will definitely re-buy once I start running low. I really did enjoy soaking in this bath... I noticed that my skin was softer and it was very relaxing.  I like the idea of detoxing and of using something more natural than most of the chemical bubble baths out there.  The smell was not bad either, as I had feared.  When I opened the package I was afraid my bathroom was going to smell like seaweed all night, but that was not the case.  The only problem I had with this is that it does not dissolve very well.  There are little chunks of seaweed that float around and don't make it very aesthetically pleasing.  I chose to ignore that, but also noticed that it was less relaxing as I had hoped because I needed to wash the tub out immediately after bathing in order to rinse away the little pieces of seaweed and get rid of the green water line that formed around the tub each time.  Other than being a little messy, it is very enjoyable and I would recommend it. After reading other reviews, which included complaints about having to clean out all the bits of seaweed from the bathtub, right off I got some cheesecloth and cut off a piece large enough for me to put the seaweed and salt in it and tie it up tightly. After a short time in the bath water, the salt had melted. leaving only the seaweed in the cheesecloth bag. Once I was in the bath, I simply squeezed out the cheesecloth while it was in the water, and all the strained seaweed essence came out--but no leaves. I have had some very relaxing baths this way, and there's no more cleanup necessary than with a normal bath. I like it and will probably buy more when I run out. I used it with a seaweed mask that was fishy smelling so I'm not sure if the bath contributed to that fishy smell yet or not, will probably continue to use both at the same time but it was very refreshing feeling, very detoxifying so I can get past the smell...just best done in private. With the combination of the seaweed bath and mask, it provided the same relaxation and comfort of a spa seaweed wrap, only much cheaper and private. Good idea to rest afterward as it feels like it's still ""working"" so to speak after the bath.I would buy this again. I love how the seaweed turns the bathtub a nice shade of green. It sort of feels like I have been transferred to a spa. The seaweed salt is relaxing and makes my skin feel more firm. The only reason I did not give it 5 stars was because of the price/quantity ratio. It is expensive but nice for special treat. I really like this bath salt. I usually mix it with various salts, oils and essential oils to make my own bath salts. It leaves my skin feeling soft and smooth. My one complaint is you have to rinse well after using, or risk having tiny flakes of seaweed stuck to you. I wanted to really like these bathsalts but when I soaked in them it didn't feel like anything special at all.  The salts were unscented (except for a very light seaweed scent) so it didn't have that spa feeling and my skin didn't feel particularily soft afterwards.  The seaweek also leaves a mess in the bathtub since they don't dissolve (used it 3x's so far) so you definitely need to rinse your tub after soaking.  I'll use the rest of the bag but doubt i'll get another. I am a regular bath taker. I love baths, and I love salts. Experimented with an abundant of natural bath salt configurations. But this is one of my favorite. Yes, it leaves a residue of seaweed on the tub. But after I take a bath in this I feel like a friggin' mermaid or magical sea creature- and I don't normally feel like that. Yeah, I normally feel kinda square, but these salts are from another world. Buy them for your loved ones and for you. Amazing!"
13,B000WZRBOQ,"I just discovered an old original bottle of Jean Nate After Bath Splash. After using it I decided I would use it all the time. So I was searching for a place to purchase more. I found it here. After reading some of the reviews I was afraid I had made a mistake. I was anxious for it to arrive so I could compare the 2 ""nose to nose"". The old was a little more floral and the new was a little more citrusy. But when I put the new one on I honestly couldn't tell the difference. So I'm very happy and relieved because I put the 30 oz. bottle on Subscribe & Save!!! Love the fragrance. Bought 2 for my mom and will most likely buy her more as she needs. She has used Jean Nate since I can remember. I only wish it smelled as good on me! Jean Naté is a favorite.  I give it a a gift to some special folks.  It brightens their day every time. I just love Jean Nate,  I always feel fresh and clean when I use it after a shower. It also makes the skin feel silky smooth and soft and you smell wonderful too! Muy buen producto me fascinó su fragancia, muy exquisito . This reminds me of my childhood I loved the smell then & still love it now,smells the same Great stuff, hard to find. Light scent, not too perfumy. Good price. Very happy The bottle I got was too bg"
14,B0001TSWWS,"This works for me and the herbal scent is not too strong. A bit pricey. I've tried probably 10 different brands of natural and safe deodorant, from the odorless ""crystal"" ridiculousness to more mainstream brands like Tom's. So far, none stood up until I found Home Health Herbal Magic. I know every person's pH is different and that it can change in small amounts, so I sometimes chalked other brands failures up to that, but regardless I've never had an issue with Home Health and I have not had to change it since I started using it over 2 years ago. I keep track of how long my products last so I can truly see if I'm paying more in the long run for all natural and Home Health lasts 4 months or longer. I use it every day and even reapply after I go the gym or yoga and have to shower again. I recommend sticking with the Herbal scent as the Jasmine has a very strange smell once applied to the skin. Enjoy!p.s. For the record the Jason brand worked well for me for awhile until my pH changed, and it works well for many of my nutrition clients. Also, Everyman Jack works well for my husband. Trick is to keep trying and don't give up! Eliminating the toxic ingredients that are found in mainstream brands is so important for your health! So i've tried lots of different natural deodorants from the silly ""crystal"" to ""Herban Cowboy"" ( which actually made me smell worse than just not applying anything at all).  Im pretty pleased with this product. I would have to say you may need to apply it once more throughout the day. But if you apply it in the morning before work, you should be good until you get off. As the scent wears off, it will eventually turn into a non-scented formula under your pits. Also when you apply it initially, expect some ""sticky"" feeling but this will subside after you put on clothes. Nonetheless, Im happy I finally found the best natural deodorant on the market that works for me. Highly recommendable. For men, steer away from the jasmine scented version of this brand. The herbal scent seems to work the best for long days with moderate sweating. This isn't just the best natural product, it is the best deodorant I have used.  Living in Las Vegas, I sweat a lot! Summers here are miserable,  but this deodorant keeps me smelling fresh until the end of the day.  It used to be available at a health food store here until they changed ownership.  Was very happy to find it on Amazon, and for a better price.  It also never irritates my sensitive skin like other deodorants I've had to use.  First heard about it from Oprah, and so glad that I decided to give it a try.  Need to stock up on them, since I always miss it when I run out. I’ve been using this product for many years.  I love it.  No chemicals or aluminum that block pores associated with causing breast cancer.  I used to get it at Whole Foods but they stopped carrying it.  Glad to have found it on Amazon.  Life saver. Works well, nice scent, lavender and original. The problem with this deodorant is that there is an older version with the label shown, and a newer version with an updated label and scent. I liked the old scent which is very subtle and the new one is much stronger and tangier. I ordered the same thing twice and got different versions. I don't want to take chances anymore so I'm done. If you like the scent, the product itself is ok. I'm shocked to find this works well for me. I do have to reapply after around eight hours, when it's hot out,but it's a minor inconvenience. It has a very pleasant scent, too. I will keep reordering as long as it's available."
15,B0012F4OPO,"it always the same, it has not been changed I love bubble baths & want great bubbles in there with me.  I tested an almost embarrassingly huge # of bubble bath products- from  v expensive to v reasonable- looking for: 1) good smell, 2) silky feel, and 3) long-lasting bubbles. This is the best one I tried by far. The most critical component is that the bubbles outlast me & that is darn impressive. Please keep these in stock! I have used this bubble bath for years. It is soothing to the skin, and the bubbles stay throughout my 30 minute baths. Works as well as the products I receive as gifts, at 1/3 the cost. Just want to tell everyone to order some of this Village Naturals White Tea Milk Bath.  This is the greatest and I searched everywhere to find it after the place I bought it quit having any and the online place where I found it also has an out of stock notice.  On E-Bay, sellers wanted about twice the $ for this.  I kept searching and to my delight found it here on Amazon.  It is the best ever!!!  The scent is mild and very nice.  It makes lots of bubbles and they last until you get out of the tub.  No bathtub ring and moisturizes too. Just great and the 28 oz bottle lasts a long time!  Can't go wrong with this.  I like Jasmine best; but the Melon is also nice. Nice Scent and good price This milk bath makes my skin feel incredibly soft! It has a very light scent, so if you are sensitive to smells this is perfect for you. I have really sensitive skin and this bath is just really nice and calming. It makes a moderate amount of bubbles. I have used this for so many baths and the price is great! Will definitely order this again. ...I also use the village naturals white tea and jasmine bath salts with the milk bath to give it a little something extra and to keep the scent going a little longer. Its a really nice combination. I love how it made my skin soft and smelling good and I noticed my skin rashes going away. I will definitely buy this product again. I really like the scent way it feels in the water"
16,B001EJOPTS,"I use this in the shower for exfoliating.  It’s perfect as a body sponge. Long lasting!😍Highly recommend it! I’ve been using the Buf-Puf for years! Thank goodness I can purchase this online. I panicked when I stopped seeing it in the stores. Everyone always tells me how soft my skin is. Nothing gets you cleaner. My skin is gently exfoliated everyday. I use the green side all over, except for my face, where I use the softer white side.WONDERFUL Product! Removes dried skin softly without scrubbing hard. This is why it lasts a good 2 1/2 months.A great value. Like so many other reviewers, I have a long and storied history with Buf Puf, probably going back to when they were first introduced.  As a young adult prone to acne at the time, they kept my acne in check better than any topical medication available back then.  Over the years, they've kept my skin smooth and glowing.  A few years back, the local retail supply had pretty much dried up even in the urban and urbane community where I reside.  I believe they fell out of favor with the flood of professional microdermabrasion procedures and newer topical treatments, some of which I've tried.  That said, I can honestly say there is no current product or procedure of which I'm aware that provides better results for dollar spent, and thankfully they are now readily available online.The Buf Body Scrub is the perfect solution for overall exfoliation with its dual surfaces.  The white surface should be gentle enough for all but those with extremely sensitive skin, while the blue surface will tackle the rougher areas such as elbows, knees and feet.  It may take a little time to determine the right amount of pressure to use for your skin type, but your face and body will look and feel much better for the effort.I just did some calculating and determined I've been using Buf Puf for over 40 years now.  I think that qualifies me to speak to their quality and effectiveness. The double-sided Buf Puf is an excellent product but not easy to find. I’ve ordered it from Amazon over the years as it’s readily  available there. With a body wash, it’s easy and effective and lasts a month or longer using it once or twice a week. It leaves my skin soft and smooth.  I’ll be crushed if it ever becomes unavailable! Best product i've ever used for this purpose I've been using these for years, and I've never replaced them as often as the package says to do so.  Just be sure to rinse them out after each use.  Once they finally wear out, they are useful for household cleaning. Great to use instead of a washcloth. Dr yes out quickly.  Keeps skin smooth. Long lasting."
17,B000NU2OOM,"Great product! Will NOT purchase again due to the enormous price increase of $20!! I paid 6.99 when ordered in 2021! I don't think this is good for use on the face, it's not gentle enough, but it's good for other areas of the body that need to be exfoliated.  You get a lot for the money. It gets the job done well!  My recommendation is and this what i do...cleanse your face first, next take two or three drops of olive oil (cold pressed) or Avocado oil on pat your face thoroughly, next put the same cleanser you first used now wet the sponge and squeeze out excess water (NOTE: make sure your face is over the sink because the sponge soaks up quite a bit of water and even after you squeezed out the excess water runs out the bottom) Next, softly in a round motion begin to use the sponge...focus more on the dark areas of your face.  If you have textured skin, be extra careful and use your ring finger to apply enough pressure...if you feel the sponge scratching use lighter pressure...the main thing to remember is go light, very light pressure with this sponge.  After you are done rinse your face in warm water, pat dry, use toner, then a moisturizer (dime sized amount) with a drop, one drop of your desired oil (lavender or mint) or use hydrating moisturizer of your choice.  In the morning rinse with warm water...use a sunscreen...and your are set to go.  Adjust or use products your skin loves.  Hope this helps. I use these for my face generally- cutting them in half extends the bang for buck as well! Mixed feelings about these.  I have traditionally used a Buf Puf with glycerin soap to lightly buff the little flakes of skin caused by regular Retin-A use off my skin.  On the one hand, you get twelve of these for approximately the price of one Buf Puf. Gotta love that, right.  These *are* a little more abrasive (courser) than the standard (blue box) Buf Puf, but I don’t think super-significantly rougher. Certainly nothing I couldn’t easily adjust for by just using lighter pressure with it while scrubbing it about my face.  No, that’s not my issue with it.  My issue is that it seems like it’s going to wear out faster than a typical Buf Puf.  How much faster is what I’m unsure of yet.  If you are used to using a Buf Puf, you know that after a number of uses they start to flatten out and bend in the middle, etc.  They are still usable for a quite a while even after this starts to happen, but they do get a little worn looking and feeling with extended use.  So, this product just seems to be degenerating into that condition at a faster rate than my Buf Puf.  On the other hand, there are twelve of them instead of one for the same price.  So, I guess I’m going to work my way through this twelve-count bag and then decide whether to stay with this or go back to Buf Puf.  I’m leaning toward staying with these (again, twelve for the price of one so even if each wears out faster, I’ll probably still get longer use from the bag of them overall as compared to one Buf Puf).  This will be an ongoing experiment as I work my way through the bag. These pads are the perfect scrubbing consistency for me.  Before I gave up gluten - which in doing so miraculously restored my skin and cleared up the REALLY BAD dermatitis I had around my nose, lips, and between my eyebrows - these were my savior in helping to slough off flaky skin and let me leave the house.I still use them too - although not as religiously as I just don't need to anymore.  I used to apply Baobab oil to the affected areas, let it soak a bit, then take a dry puff - you heard right - DRY - and rub and slough off the flaky dry red skin.  Then I would be able to put on moisturizer and make-up and go about my day.I still use them dry with baobab oil to now much more gently scrub my face leaving it smooth and silky.Plus - once they get soft and sort of oily from my routine (takes a while actually) - I throw them in the washing machine with some towels and they come out much less firm but then turn into the perfect soft consistency to use to cleanse my entire face.  They pull double duty for me in this way and last me forever! Can’t use on face, pretty rough It works as expected. Not suitable for people with sensitive skin, especially before you break it in. Works great for everyday deep cleansing."
18,B000HGFGKG,"I’ve been using these for a YEARS/decades. You won’t find better gloves. I wash them regularly and while they don’t retain their beauty, they maintain their usefulness.The older gloves were a little bit better quality than this version (which has been around for years now) but these are still 5 stars.The one problem (not at all a dealbreaker) is that every pair I’ve owned has had one of the loops fall off on one glove only. Every. Single. Pair.Highly recommended. Love these, glad to find themOn Amazon Great exfoliating gloves but there are softer than I was expecting them to be. I like my exfoliating gloves to be more corse but if you are looking for a gentle skin exfoliating glove this is for you. If you like gloves to sandpaper the first layer of your skin off like me- maybe pass LOL I put a bar of soap inside this mitt and I use it for scrubbing when I am in the shower. This keeps the shower soap from falling down and creating a danger for me when I try and bend down to pick it up. I shower alone so safety is the only requirement for me. Gloves fit my small hands well even with acrylic nails on. They have a little roughness to them but doesn’t scratch my skin. It feels good overall. These gloves are too small for my hands which hasn’t been an issue for me with other gloves. There also isn’t anything to hang your gloves from like a little loop which I didn’t even think to look for when purchasing.I’ll try using them for a while, but kind of annoying. Bought this for a friend and she loves them. Getting more for myself and other friends. This was my first time purchasing them off of Amazon bc it’s literally the only thing I buy from the Body Shop these days and I wanted that free Prime shipping. Well, I’m disappointed and I’m hoping that this is just bad stock.The gloves are not as coarse as they used to be and as many others have mentioned, they no longer have a loop to allow you to hang them easily.They are only a touch better than the ones you get at dollar tree or Target but don’t hold a candle to the ones the Body shop sold in 2020. I bought a few back then and finally had gotten rid of my last pair. Now I’m wishing I would’ve held out until I found a suitable replacment because these are not it!"
19,B001ECQ4RG,"I don’t use a lot of make up but I use this cold creamer a little eye liner lipstick and I am out the door.Love this product my mother and grandmother both used it. That you could get a 3 pack I’ve been using this for 40 years to take off my makeup I’m 60 with hardly any wrinklesThis is a great price for 3 9oz! I have tried many, many different types of cleansing and make-up removing creams, gels, liquids, foams and oils.  Despite this, I have never come across anything as effective and gentle as Pond's Cold Cream...This stuff was invented in the late 1800s and probably was in every household by the early 1900s...  I remember as a child my grandmother always had it on her dressing table...  I've used it on and off for most of my life (currently late forties)...  And yet, I am always looking for something better, the new-and-improved, a completely natural alternative or the latest innovation out there because it's in my nature...Look at the label and you'll see many ingredients that are less than ideal such as mineral oil, beeswax, carbomer, ceresin, acetyl alcohol, et cetera...  Things that must surely clog pores or cause rashes and issues for my sensitive skin...  And yet......somehow it doesn't.  It does not cause me to break out or get rashy even when I use it every day... EVEN when I used it when I was a teenager.  How is that possible?  I have no Idea, but it's true.I've tried the ""Burt's Bees"" cold cream but besides the comparatively high price tag, the texture is too thick and waxy and leaves my skin feeling stripped and dry.  The texture is also NOT conducive to removing eye make-up without much manual rubbing which is round on my eye lashes and delicate eye skin...I've tried the ""Noxzema Deep Cleansing Cream Plus Moisturizer"" but it burns my eyes so bad, I dread using it and I don't want cleaning my face to involve many steps and products, vis-a-vis a eye make-up remover before I cleanse my face with the Noxzema and rinse my face with water and on and on... Ponds doesn't require a running water rinse...So I keep coming back to this ridiculously simple, super cheap, easily found basic solution...When I get home from work I put up my hair or otherwise pull it back and put a huge doll of Ponds on my dry face with clean hands and rub it all over my face, neck and chest.  It feels nice and removes every trace of make-up and grime including waterproof mascara and eyeliner with no effort.  If it gets in my eyes as it often does, there is no irritation what-so-ever although if I'm wearing my contacts, it gets a little blurry...  In the past I've just wiped it off with a dry soft cloth which works fine but recently found out a much better way is to use a warm damp cloth instead...  Specifically I use, ""Plush MojaFiber Microfiber Face Cloth: Ultra Dense 3 Pk - 12""x12"" which I also bought on Amazon and LOVE!  This little routine feels really nice, very relaxing...  It leaves me skin so soft and so clean and moisturized but not greasy.  Then, given my face tends to be on the dry side, I put on a moisturizer...  If I wash my face again in the shower I take before I go to bed, well it feels like overkill and bothers my sensitive skin so I just wash the rest of me and go to bed.The nicest thing about this product is it's versatility...It functions as both make-up remover and cleanser and in a pinch, moisturizer as well with no break outs or irritation...although if your skin is oily or combination, using it as a moisturizer may feel greasy for you.When I go camping it's amazing as a one step product before I go to bed, no rinsing needed, just wipe it off with a dry cloth.When I travel internationally I take a tiny jar of Ponds which weighs virtually nothing and alittle goes a long way.  Liquids are so heavy... I have been using this product for at least 1 1/2 years. I had every intention of writing a product review after about 6 months but time got a way. Today, I really wanted to share my review because I know how important reviews are to me especially with skin care products. For many years, my skin always looked wonderful. I used the same skin care products didn't have a need for makeup and then one day it all changed. I ended up with some dermatitis that was diagnosed as perioral dermatitis finally getting that cleared up through a dermatologist but then ended up with Rosacea. What happened I asked myself? Could it be menopause related?  Possibly!  Fortunately, I found a dermatologist that helped me maintain.However, along the way I was recommended to many different skin care products that only made my skin look red and more red. I just didn't have any luck with a recommendation from them on a cleansing product or moisturizer that wouldn't make my skin look worse. I researched and researched. I bought and bought. Natural, expensive and not so expensive, I have tried. Then, I thought why not Pond's cold cream. My grandmother used it.  So I bought a small jar and gently placed it on my very sensitive skin. I know better than to place all over my face any new product. I started with sections of my face and then eventually applied all over. I can't believe it is a year and a half later and I can say I actually found a skincare cleanser that works for my skin. The product does look like a moisturizer in some ways which made me a little skeptical as well. However, for my skin it does not act like it is overly moisturizing. I think it actually balances my skin. Even though I have Rosacea, I do not consider myself having dry skin. Also, I do not rub my skin. Something I know not to do with my Rosacea. I wet my face and gently apply Ponds with my fingers, I rinse my face and pat dry with a towel. So glad I found Ponds cold cream cleanser. I've been having trouble finding any brand of cold cream in local stores, even store brands or non-Ponds clones. A couple fruitless shopping trips drove me to Amazon, and I found this great deal. I was a bit skeptical, since some other retailers I'd ordered from recently said Oh yes, it's in stock, then after they had my order, informed me it *might* take longer, due to supply chain issues. Sheesh!So, this was actually a big deal for me -- I received 3 containers of Ponds cold cream, well wrapped, no leaking, on the date they said they were due!I love this Seller. I love Ponds. I love this order! ;) Very good at removing makeup. I have been using Ponds Cold Cream since I started wearing makeup 39 years ago. It removes makeup better than any other product. My grandmother used and my mom still does. I believe it is the reason my skin is not so wrinkled."
20,B000VLH8W6,"Pretty graphic review but I have an issue where the legs meet the pelvis in the groin area gets red and irritated. To the point of vivid red line of pain. To cracking and peeling, and the smell is of stinky balls. I SHOWER DAILY. I am a construction worker and I shower EVERY DAY. I exfoliate down there and sometimes until its raw and bleeding. And maybe that's my problem. I went through multiple jock itch creams over the counter and I went through prescription steroidal cream as well. I've WENT TO DOCTORS about my skin issue down there. Sometimes healed and nice, sometimes I go through episodes of couples weeks of chronic pain. Instead of just dealing with it I bought this.Day 1: Chronic pain. Moist. Red. Cracking skin. Raw. Walking hurts. Underwear contact is both a pain and a relief to reduce chaffing.Day 2: Received this body powder for men. Used once in the evening. Instant chaffing results.Day 4: No more swelling, no more moistness, no more red. Completely got rid of it faster than any anti fungal cream. I can't say the smell really helped though. It's not like this product cleans the fungus or whatever the heck this jock itch issue stems from. But with daily showers, good drying, and a daily application (morning) of this powder, you're good to go.PS I have chronic sweating problems so this may be excessive care for someone battling a terrible jock itch that I spent multiple doctor visits trying to address. TO ALL THAT ARE MISINFORMED:Talc does not cause cancer. Prior to 1970, the US, and other countries were relying heavily on Asbestos. Sadly, many talc powders come in contact with asbestos--Which is why you must buy highgrade. Given the fact asbestos is naturally forming, you cannot simply get rid of it. And it is still used by the Navy to strengthen the seals on the ships.However, for sexual intercourse, vaginal or anal, you want to make sure talc doesn't get inside the body; from my research, it would require a great deal of exposure to increase the risk of cancer even through this form of contact.---But I still wouldn't wish to challenge it. As for external use, its safe--With any salts, powders, and such, I do advise not actively breathing it in.Fresh Balls is NOT safer than Balla Powder. As a chemistry nerd, I seek to inform you of a chemical compound in Fresh Balls that is incredibly unhealthy, especially if you use the cream after shaving. This chemical compound is called Sodium Hydroxymethylglycinate. This so called ""natural"" preservative will irritate sensitive skin. And it will irritate the eye for an incredibly long time. I suggest you research this.Please do not make false claims as to something causing cancer, when it doesn't. More over, google talc + asbestos + cancer, to get a better understanding.Talc in its free form is made up of hydrated magnesium silicate. Merely a salt of magnesium. The links between pure magnesium silicate and cancer are not truly known. Magnesium is a critical element in biological synthesis.It is worth noting that crayola, prang, and roseArt all use talc in their crayons which have been tested for asbestos, and DO contain it.WARNING:THERE IS A REASON WHY THIS POWDER IS EXPENSIVE. IT IS EXTENSIVELY TESTED FOR ASBESTOS---THUS COSTS MORE THAN GOLD BOND.BALLA POWDER IS SAFER THAN FRESH BALLS I am very sensitive to smell due to chronic migraines. so there for my husband is very limited on body products he can use. This powder is not overwhelming it’s nice and a masculine but clean. This stuff works wonders. I work in a warehouse most of the time and it gets hot when you're throwing furniture and large electronics around all day. A big issue I had was discomfort in the jewels due to the sweat sticking to my thigh, and don't even get me started on the smell when I get home. I put a little on this on my sack and thighs every morning after I shower and I no longer deal with that. I work 10-14 hour shifts usually and this still holds up very well. I forgot to put it on once and it was most uncomfortable shift ever. The only issue I had with it is that I got a slight skin reaction when I first started using it. That's just me though, as I come from a family with sensitive skin it was of no surprise. This works wonders for me, it is pricey but I wanted pure talc. I read that good bond occasionally is laced with asbestos due to the facilities it's packaged in and if I'm using this primarily on my prizes possessions then I'd rather not have something like that around. As far as how long this lasts, I've only been using it for 1 month so I'll update when I run out. Great stuff though Ok, I never had ""bat wings"".  Never ever knew what they were, but not I will definitely not have them.  I received the original scent in a travel size as a promotional item.  I looked at the package and laughed, but I tried it.  Now I am a true believer.  I use this every day.  In fact, I have it on right now.  For Christmas I gave out a few of these at a get together.  (Great cheap gift!)  Everyone laughed.  Then maybe a week later I was thanked several times over.As to the product.  Well, talc is talc.  Maybe I am ignorant but I don't see powers varying too much in effectiveness.  This is the only one that I have tried.  But I have smelled others.  I won't use em!  This one smells great, manly but sophisticated.In summary:  Not only do I love it and wear it every day, but everyone I have given it to says the same.  (Who wouldn't appreciate staying and smelling fresh down there all day long.)BTW, the ""bat wings"" reference comes from the back of the product.  It has to do with part of your anatomy being stuck to your leg.  (yes I had to look this up.)"
21,B000W96VLQ,
